# Quantum Hall

date: 2015/11/18 13/54/38
current: 1e9A
gate: 0.120V

B (T); Vxx (V); Vxy (V)
4.399999999999999745e-02; 1.449968000000000004e-07; 9.498839999999999843e-07
4.599999999999999922e-02; 1.509019999999999837e-07; 9.501779999999999471e-07
4.800000000000000100e-02; 1.560202000000000010e-07; 9.499600000000000705e-07
4.900000000000000189e-02; 1.613564000000000009e-07; 9.500439999999999540e-07
5.000000000000000278e-02; 1.654986000000000232e-07; 9.499080000000000115e-07
5.199999999999999761e-02; 1.715148000000000000e-07; 9.497400000000000328e-07
5.299999999999999850e-02; 1.766653999999999959e-07; 9.518019999999999886e-07
5.500000000000000028e-02; 1.818580000000000129e-07; 9.497160000000000056e-07
5.600000000000000117e-02; 1.865532000000000005e-07; 9.496720000000000615e-07
5.700000000000000205e-02; 1.919198000000000031e-07; 9.496520000000000389e-07
5.899999999999999689e-02; 1.968614000000000002e-07; 9.502920000000000234e-07
5.999999999999999778e-02; 2.022100000000000088e-07; 9.492560000000000133e-07
6.199999999999999956e-02; 2.072680000000000002e-07; 9.492640000000000224e-07
6.300000000000000044e-02; 2.122599999999999962e-07; 9.493260000000000398e-07
6.500000000000000222e-02; 2.171599999999999937e-07; 9.490180000000000082e-07
6.600000000000000311e-02; 2.225180000000000077e-07; 9.491459999999999416e-07
6.800000000000000488e-02; 2.274739999999999893e-07; 9.489199999999999500e-07
6.900000000000000577e-02; 2.324120000000000035e-07; 9.487840000000000075e-07
7.000000000000000666e-02; 2.372599999999999950e-07; 9.494560000000000284e-07
7.099999999999999367e-02; 2.423640000000000122e-07; 9.487800000000000030e-07
7.299999999999999545e-02; 2.465240000000000176e-07; 9.487979999999999705e-07
7.499999999999999722e-02; 2.527680000000000039e-07; 9.488519999999999788e-07
7.599999999999999811e-02; 2.577039999999999894e-07; 9.486299999999999917e-07
7.699999999999999900e-02; 2.630880000000000064e-07; 9.486359999999999456e-07
7.900000000000000078e-02; 2.681039999999999766e-07; 9.485439999999999471e-07
8.000000000000000167e-02; 2.727859999999999917e-07; 9.482980000000000388e-07
8.200000000000000344e-02; 2.775979999999999953e-07; 9.493079999999999664e-07
8.300000000000000433e-02; 2.832140000000000107e-07; 9.484400000000000410e-07
8.400000000000000522e-02; 2.872400000000000230e-07; 9.483360000000000289e-07
8.599999999999999312e-02; 2.932879999999999988e-07; 9.480619999999999829e-07
8.799999999999999489e-02; 2.983620000000000349e-07; 9.480780000000000011e-07
8.899999999999999578e-02; 3.037600000000000148e-07; 9.480520000000000245e-07
8.999999999999999667e-02; 3.083960000000000306e-07; 9.476000000000000414e-07
9.099999999999999756e-02; 3.135679999999999660e-07; 9.478419999999999452e-07
9.299999999999999933e-02; 3.184839999999999817e-07; 9.487759999999999985e-07
9.500000000000000111e-02; 3.237080000000000290e-07; 9.477560000000000065e-07
9.600000000000000200e-02; 3.284180000000000229e-07; 9.477859999999999876e-07
9.700000000000000289e-02; 3.330539999999999858e-07; 9.478260000000000330e-07
9.800000000000000377e-02; 3.384840000000000020e-07; 9.476640000000000081e-07
1.000000000000000056e-01; 3.436800000000000176e-07; 9.474219999999999984e-07
1.019999999999999934e-01; 3.475559999999999657e-07; 9.474599999999999885e-07
1.029999999999999943e-01; 3.537080000000000065e-07; 9.473500000000000226e-07
1.039999999999999952e-01; 3.586299999999999761e-07; 9.486739999999999357e-07
1.059999999999999970e-01; 3.638659999999999840e-07; 9.473740000000000498e-07
1.069999999999999979e-01; 3.686900000000000013e-07; 9.473259999999999954e-07
1.089999999999999997e-01; 3.734180000000000156e-07; 9.488680000000001028e-07
1.100000000000000006e-01; 3.783779999999999753e-07; 9.469379999999999790e-07
1.110000000000000014e-01; 3.836199999999999901e-07; 9.471699999999999244e-07
1.130000000000000032e-01; 3.882879999999999893e-07; 9.470259999999999729e-07
1.140000000000000041e-01; 3.930740000000000164e-07; 9.486799999999999955e-07
1.160000000000000059e-01; 3.982080000000000146e-07; 9.468440000000000312e-07
1.170000000000000068e-01; 4.033480000000000196e-07; 9.467419999999999685e-07
1.189999999999999947e-01; 4.087819999999999873e-07; 9.467020000000000290e-07
1.199999999999999956e-01; 4.135039999999999948e-07; 9.483799999999999729e-07
1.209999999999999964e-01; 4.187440000000000073e-07; 9.465400000000000041e-07
1.229999999999999982e-01; 4.237080000000000245e-07; 9.466299999999999473e-07
1.239999999999999991e-01; 4.276220000000000158e-07; 9.465619999999999761e-07
1.250000000000000000e-01; 4.337339999999999583e-07; 9.479560000000000216e-07
1.270000000000000018e-01; 4.387999999999999852e-07; 9.461720000000000103e-07
1.280000000000000027e-01; 4.443219999999999999e-07; 9.466360000000000071e-07
1.300000000000000044e-01; 4.489839999999999922e-07; 9.465579999999999716e-07
1.310000000000000053e-01; 4.536559999999999960e-07; 9.468079999999999904e-07
1.330000000000000071e-01; 4.587099999999999564e-07; 9.464059999999999051e-07
1.340000000000000080e-01; 4.643919999999999936e-07; 9.461479999999999831e-07
1.360000000000000098e-01; 4.696780000000000054e-07; 9.463540000000000579e-07
1.370000000000000107e-01; 4.742320000000000341e-07; 9.479140000000000269e-07
1.390000000000000124e-01; 4.792939999999999506e-07; 9.464140000000000201e-07
1.400000000000000133e-01; 4.847580000000000054e-07; 9.461380000000000247e-07
1.409999999999999865e-01; 4.897560000000000082e-07; 9.459160000000000377e-07
1.419999999999999873e-01; 4.942440000000000150e-07; 9.459899999999999628e-07
1.439999999999999891e-01; 4.989879999999999945e-07; 9.456100000000000613e-07
1.449999999999999900e-01; 5.049599999999999900e-07; 9.458099999999999704e-07
1.469999999999999918e-01; 5.097539999999999733e-07; 9.458460000000000113e-07
1.479999999999999927e-01; 5.143640000000000655e-07; 9.473279999999999447e-07
1.499999999999999944e-01; 5.194400000000001038e-07; 9.457359999999999395e-07
1.509999999999999953e-01; 5.247580000000000459e-07; 9.457639999999999712e-07
1.529999999999999971e-01; 5.296459999999999769e-07; 9.454779999999999116e-07
1.539999999999999980e-01; 5.344479999999999693e-07; 9.472679999999999826e-07
1.549999999999999989e-01; 5.392079999999999669e-07; 9.456299999999999781e-07
1.570000000000000007e-01; 5.447560000000000110e-07; 9.454020000000000372e-07
1.590000000000000024e-01; 5.498080000000000221e-07; 9.454200000000000047e-07
1.600000000000000033e-01; 5.544299999999999162e-07; 9.455480000000000439e-07
1.610000000000000042e-01; 5.594679999999999643e-07; 9.451380000000000555e-07
1.620000000000000051e-01; 5.649119999999999964e-07; 9.453139999999999374e-07
1.640000000000000069e-01; 5.697160000000000439e-07; 9.454539999999999903e-07
1.650000000000000078e-01; 5.746119999999999840e-07; 9.467519999999999269e-07
1.670000000000000095e-01; 5.795359999999999558e-07; 9.452580000000000857e-07
1.680000000000000104e-01; 5.850080000000000197e-07; 9.450760000000000381e-07
1.700000000000000122e-01; 5.890099999999999519e-07; 9.450259999999999285e-07
1.710000000000000131e-01; 5.954460000000000500e-07; 9.466319999999998967e-07
1.729999999999999871e-01; 5.995499999999999390e-07; 9.448279999999999687e-07
1.739999999999999880e-01; 6.057899999999999208e-07; 9.450900000000000011e-07
1.749999999999999889e-01; 6.106059999999999819e-07; 9.450019999999999013e-07
1.769999999999999907e-01; 6.151580000000000613e-07; 9.463419999999999384e-07
1.779999999999999916e-01; 6.202019999999999575e-07; 9.447340000000000209e-07
1.799999999999999933e-01; 6.256939999999999381e-07; 9.449659999999999663e-07
1.809999999999999942e-01; 6.295539999999999740e-07; 9.448999999999999444e-07
1.819999999999999951e-01; 6.355580000000000058e-07; 9.450199999999999746e-07
1.839999999999999969e-01; 6.400660000000000353e-07; 9.443839999999999946e-07
1.849999999999999978e-01; 6.459880000000000270e-07; 9.449140000000000132e-07
1.869999999999999996e-01; 6.499640000000000886e-07; 9.449120000000000639e-07
1.880000000000000004e-01; 6.559919999999999358e-07; 9.460779999999999567e-07
1.900000000000000022e-01; 6.609940000000000490e-07; 9.445139999999999832e-07
1.910000000000000031e-01; 6.659880000000000473e-07; 9.447500000000000390e-07
1.920000000000000040e-01; 6.711459999999999139e-07; 9.446340000000000134e-07
1.930000000000000049e-01; 6.755900000000000826e-07; 9.459460000000000188e-07
1.950000000000000067e-01; 6.807459999999999999e-07; 9.442919999999999962e-07
1.970000000000000084e-01; 6.863360000000000387e-07; 9.446920000000000262e-07
1.980000000000000093e-01; 6.912479999999999969e-07; 9.446200000000000504e-07
1.990000000000000102e-01; 6.958819999999999046e-07; 9.458920000000000105e-07
2.010000000000000120e-01; 7.010420000000000381e-07; 9.444380000000000029e-07
2.020000000000000129e-01; 7.062140000000000794e-07; 9.442559999999999553e-07
2.039999999999999869e-01; 7.097560000000000194e-07; 9.446479999999999763e-07
2.049999999999999878e-01; 7.164279999999999616e-07; 9.445340000000000059e-07
2.059999999999999887e-01; 7.213959999999999834e-07; 9.443139999999999682e-07
2.079999999999999905e-01; 7.265779999999999830e-07; 9.439180000000000485e-07
2.099999999999999922e-01; 7.305180000000000038e-07; 9.444360000000000536e-07
2.109999999999999931e-01; 7.365359999999998926e-07; 9.454959999999999850e-07
2.119999999999999940e-01; 7.412720000000000748e-07; 9.441200000000000129e-07
2.139999999999999958e-01; 7.467259999999999594e-07; 9.444479999999999613e-07
2.149999999999999967e-01; 7.503719999999999114e-07; 9.444000000000000127e-07
2.159999999999999976e-01; 7.566160000000000036e-07; 9.445259999999999968e-07
2.179999999999999993e-01; 7.608780000000000189e-07; 9.439480000000000296e-07
2.190000000000000002e-01; 7.667899999999999463e-07; 9.444859999999999514e-07
2.200000000000000011e-01; 7.707820000000000260e-07; 9.440520000000000417e-07
2.220000000000000029e-01; 7.765560000000000617e-07; 9.439980000000000334e-07
2.240000000000000047e-01; 7.814239999999999700e-07; 9.440099999999999411e-07
2.250000000000000056e-01; 7.866860000000000604e-07; 9.444460000000000120e-07
2.260000000000000064e-01; 7.907279999999999321e-07; 9.443559999999999629e-07
2.270000000000000073e-01; 7.958579999999999787e-07; 9.452480000000000214e-07
2.290000000000000091e-01; 8.013840000000000508e-07; 9.441919999999999886e-07
2.310000000000000109e-01; 8.067960000000000466e-07; 9.442919999999999962e-07
2.320000000000000118e-01; 8.104260000000000864e-07; 9.443980000000000634e-07
2.330000000000000127e-01; 8.166199999999999631e-07; 9.441100000000000545e-07
2.349999999999999867e-01; 8.219120000000000345e-07; 9.448760000000000231e-07
2.359999999999999876e-01; 8.270940000000000342e-07; 9.442500000000000015e-07
2.379999999999999893e-01; 8.312380000000000745e-07; 9.446599999999999899e-07
2.389999999999999902e-01; 8.371580000000000111e-07; 9.446620000000000451e-07
2.399999999999999911e-01; 8.421499999999999541e-07; 9.447699999999999558e-07
2.419999999999999929e-01; 8.474340000000000165e-07; 9.444700000000000392e-07
2.439999999999999947e-01; 8.513200000000000289e-07; 9.446219999999999998e-07
2.449999999999999956e-01; 8.574600000000000032e-07; 9.445660000000000422e-07
2.459999999999999964e-01; 8.624779999999999228e-07; 9.444920000000000112e-07
2.469999999999999973e-01; 8.678379999999999655e-07; 9.451440000000000093e-07
2.489999999999999991e-01; 8.725520000000000698e-07; 9.463220000000000216e-07
2.510000000000000009e-01; 8.772920000000000447e-07; 9.450800000000000427e-07
2.520000000000000018e-01; 8.825119999999999287e-07; 9.448180000000000103e-07
2.530000000000000027e-01; 8.877899999999999313e-07; 9.453819999999999086e-07
2.550000000000000044e-01; 8.927519999999999992e-07; 9.452039999999999715e-07
2.560000000000000053e-01; 8.971779999999999887e-07; 9.452159999999999851e-07
2.580000000000000071e-01; 9.019179999999999636e-07; 9.451020000000000147e-07
2.590000000000000080e-01; 9.077960000000000113e-07; 9.452499999999999707e-07
2.600000000000000089e-01; 9.128159999999999862e-07; 9.466340000000000578e-07
2.620000000000000107e-01; 9.172519999999999340e-07; 9.450060000000000117e-07
2.630000000000000115e-01; 9.224140000000000169e-07; 9.451459999999999587e-07
2.650000000000000133e-01; 9.280599999999999075e-07; 9.451699999999999859e-07
2.660000000000000142e-01; 9.329839999999999852e-07; 9.468980000000000395e-07
2.670000000000000151e-01; 9.374640000000000888e-07; 9.448399999999999823e-07
2.690000000000000169e-01; 9.428200000000000211e-07; 9.455739999999999146e-07
2.700000000000000178e-01; 9.480100000000000299e-07; 9.456359999999999320e-07
2.720000000000000195e-01; 9.518559999999999969e-07; 9.454779999999999116e-07
2.730000000000000204e-01; 9.580180000000000491e-07; 9.450180000000000253e-07
2.750000000000000222e-01; 9.627519999999998584e-07; 9.453880000000000743e-07
2.760000000000000231e-01; 9.681760000000000795e-07; 9.451779999999999950e-07
2.770000000000000240e-01; 9.720739999999998938e-07; 9.452680000000000441e-07
2.790000000000000258e-01; 9.783940000000000722e-07; 9.447500000000000390e-07
2.800000000000000266e-01; 9.830820000000000940e-07; 9.449899999999999935e-07
2.810000000000000275e-01; 9.884159999999999484e-07; 9.454119999999999956e-07
2.829999999999999738e-01; 9.920199999999999058e-07; 9.467159999999999919e-07
2.839999999999999747e-01; 9.979740000000001456e-07; 9.452920000000000713e-07
2.849999999999999756e-01; 1.003173999999999901e-06; 9.451279999999999912e-07
2.869999999999999774e-01; 1.008526000000000040e-06; 9.451300000000000464e-07
2.889999999999999791e-01; 1.013346000000000106e-06; 9.465659999999999807e-07
2.899999999999999800e-01; 1.017773999999999939e-06; 9.450700000000000843e-07
2.909999999999999809e-01; 1.023217999999999865e-06; 9.449679999999999157e-07
2.919999999999999818e-01; 1.028607999999999995e-06; 9.452079999999999760e-07
2.939999999999999836e-01; 1.033665999999999854e-06; 9.465900000000000079e-07
2.959999999999999853e-01; 1.037953999999999846e-06; 9.454299999999999631e-07
2.969999999999999862e-01; 1.043368000000000003e-06; 9.450739999999999829e-07
2.979999999999999871e-01; 1.048597999999999951e-06; 9.449359999999999853e-07
2.999999999999999889e-01; 1.053875999999999954e-06; 9.456939999999999448e-07
3.009999999999999898e-01; 1.058084000000000066e-06; 9.452039999999999715e-07
3.029999999999999916e-01; 1.063598000000000019e-06; 9.452079999999999760e-07
3.039999999999999925e-01; 1.068722000000000006e-06; 9.451020000000000147e-07
3.049999999999999933e-01; 1.074479999999999918e-06; 9.451900000000000086e-07
3.069999999999999951e-01; 1.078902000000000008e-06; 9.450440000000000018e-07
3.089999999999999969e-01; 1.084472000000000025e-06; 9.449460000000000495e-07
3.099999999999999978e-01; 1.089717999999999991e-06; 9.452119999999999806e-07
3.109999999999999987e-01; 1.094470000000000085e-06; 9.462100000000000005e-07
3.119999999999999996e-01; 1.099104000000000099e-06; 9.451459999999999587e-07
3.140000000000000013e-01; 1.104469999999999990e-06; 9.448819999999999770e-07
3.160000000000000031e-01; 1.109836000000000092e-06; 9.452980000000000252e-07
3.170000000000000040e-01; 1.113963999999999902e-06; 9.462000000000000421e-07
3.180000000000000049e-01; 1.120090000000000020e-06; 9.450800000000000427e-07
3.200000000000000067e-01; 1.124849999999999911e-06; 9.452060000000000267e-07
3.210000000000000075e-01; 1.130534000000000110e-06; 9.452179999999999344e-07
3.230000000000000093e-01; 1.134357999999999999e-06; 9.446920000000000262e-07
3.240000000000000102e-01; 1.140612000000000049e-06; 9.451799999999999443e-07
3.250000000000000111e-01; 1.145576000000000067e-06; 9.447939999999999831e-07
3.270000000000000129e-01; 1.151205999999999833e-06; 9.451939999999999072e-07
3.290000000000000147e-01; 1.155965999999999937e-06; 9.462640000000000088e-07
3.300000000000000155e-01; 1.160493999999999989e-06; 9.451720000000000411e-07
3.310000000000000164e-01; 1.166220000000000076e-06; 9.452499999999999707e-07
3.320000000000000173e-01; 1.171358000000000026e-06; 9.451420000000000600e-07
3.340000000000000191e-01; 1.175067999999999945e-06; 9.449560000000000079e-07
3.350000000000000200e-01; 1.181316000000000041e-06; 9.450720000000000336e-07
3.370000000000000218e-01; 1.186811999999999921e-06; 9.450859999999999965e-07
3.380000000000000226e-01; 1.192096000000000089e-06; 9.452219999999999390e-07
3.390000000000000235e-01; 1.196958000000000043e-06; 9.463759999999999240e-07
3.410000000000000253e-01; 1.201565999999999974e-06; 9.453680000000000516e-07
3.430000000000000271e-01; 1.207087999999999936e-06; 9.452279999999999987e-07
3.439999999999999725e-01; 1.211366000000000075e-06; 9.447939999999999831e-07
3.449999999999999734e-01; 1.216243999999999836e-06; 9.460679999999999983e-07
3.469999999999999751e-01; 1.222678000000000197e-06; 9.448699999999999634e-07
3.479999999999999760e-01; 1.227709999999999973e-06; 9.447659999999999513e-07
3.499999999999999778e-01; 1.232938000000000078e-06; 9.450080000000000669e-07
3.509999999999999787e-01; 1.238231999999999887e-06; 9.461439999999999786e-07
3.519999999999999796e-01; 1.242507999999999971e-06; 9.450080000000000669e-07
3.539999999999999813e-01; 1.247582000000000060e-06; 9.447180000000000028e-07
3.549999999999999822e-01; 1.253315999999999945e-06; 9.448740000000000738e-07
3.569999999999999840e-01; 1.256453999999999956e-06; 9.460139999999999900e-07
3.579999999999999849e-01; 1.263034000000000112e-06; 9.447319999999999657e-07
3.589999999999999858e-01; 1.267821999999999929e-06; 9.444660000000000346e-07
3.609999999999999876e-01; 1.273773999999999902e-06; 9.446599999999999899e-07
3.629999999999999893e-01; 1.277523999999999866e-06; 9.445940000000000739e-07
3.639999999999999902e-01; 1.283625999999999956e-06; 9.448019999999999921e-07
3.649999999999999911e-01; 1.288296000000000116e-06; 9.445280000000000520e-07
3.659999999999999920e-01; 1.294465999999999966e-06; 9.457160000000000227e-07
3.679999999999999938e-01; 1.297844000000000038e-06; 9.447800000000000201e-07
3.699999999999999956e-01; 1.303915999999999935e-06; 9.447759999999999097e-07
3.709999999999999964e-01; 1.309358000000000017e-06; 9.448600000000000050e-07
3.719999999999999973e-01; 1.314632000000000121e-06; 9.445000000000000203e-07
3.739999999999999991e-01; 1.319559999999999992e-06; 9.446840000000000171e-07
3.750000000000000000e-01; 1.324034000000000036e-06; 9.446000000000000278e-07
3.770000000000000018e-01; 1.329826000000000039e-06; 9.444980000000000709e-07
3.780000000000000027e-01; 1.335198000000000095e-06; 9.445660000000000422e-07
3.790000000000000036e-01; 1.340064000000000160e-06; 9.447319999999999657e-07
3.810000000000000053e-01; 1.344508000000000011e-06; 9.444740000000000437e-07
3.830000000000000071e-01; 1.350019999999999909e-06; 9.443300000000000922e-07
3.840000000000000080e-01; 1.355556000000000045e-06; 9.460199999999999439e-07
3.850000000000000089e-01; 1.358796000000000119e-06; 9.447279999999999612e-07
3.860000000000000098e-01; 1.365069999999999875e-06; 9.446119999999999355e-07
3.880000000000000115e-01; 1.370680000000000148e-06; 9.444920000000000112e-07
3.890000000000000124e-01; 1.376073999999999964e-06; 9.446920000000000262e-07
3.910000000000000142e-01; 1.379506000000000044e-06; 9.446040000000000323e-07
3.920000000000000151e-01; 1.386165999999999867e-06; 9.446099999999999862e-07
3.940000000000000169e-01; 1.391185999999999948e-06; 9.446520000000000867e-07
3.950000000000000178e-01; 1.396175999999999836e-06; 9.447519999999999884e-07
3.960000000000000187e-01; 1.399883999999999911e-06; 9.443500000000000090e-07
3.980000000000000204e-01; 1.405761999999999959e-06; 9.444260000000000952e-07
3.990000000000000213e-01; 1.411106000000000089e-06; 9.446860000000000723e-07
4.010000000000000231e-01; 1.416423999999999925e-06; 9.460660000000000490e-07
4.020000000000000240e-01; 1.420173999999999890e-06; 9.443939999999999530e-07
4.030000000000000249e-01; 1.426433999999999894e-06; 9.447039999999999339e-07
4.050000000000000266e-01; 1.431656000000000045e-06; 9.447019999999999846e-07
4.069999999999999729e-01; 1.437153999999999979e-06; 9.461580000000000474e-07
4.079999999999999738e-01; 1.442182000000000069e-06; 9.443000000000000052e-07
4.089999999999999747e-01; 1.446362000000000044e-06; 9.443139999999999682e-07
4.109999999999999765e-01; 1.451527999999999920e-06; 9.445019999999999696e-07
4.119999999999999774e-01; 1.456981999999999910e-06; 9.444400000000000581e-07
4.139999999999999791e-01; 1.462675999999999961e-06; 9.445420000000000149e-07
4.149999999999999800e-01; 1.466877999999999909e-06; 9.444160000000000309e-07
4.159999999999999809e-01; 1.471958000000000163e-06; 9.446739999999999529e-07
4.169999999999999818e-01; 1.477973999999999997e-06; 9.454919999999999804e-07
4.189999999999999836e-01; 1.481551999999999872e-06; 9.444360000000000536e-07
4.209999999999999853e-01; 1.487880000000000059e-06; 9.444600000000000808e-07
4.219999999999999862e-01; 1.493587999999999861e-06; 9.445080000000000293e-07
4.229999999999999871e-01; 1.499059999999999925e-06; 9.452559999999999246e-07
4.249999999999999889e-01; 1.502271999999999861e-06; 9.441480000000000446e-07
4.259999999999999898e-01; 1.508564000000000114e-06; 9.442899999999999410e-07
4.279999999999999916e-01; 1.513703999999999907e-06; 9.445139999999999832e-07
4.289999999999999925e-01; 1.519410000000000077e-06; 9.450259999999999285e-07
4.309999999999999942e-01; 1.524425999999999836e-06; 9.447059999999999891e-07
4.319999999999999951e-01; 1.528763999999999937e-06; 9.443419999999999999e-07
4.339999999999999969e-01; 1.534180000000000150e-06; 9.444559999999999704e-07
4.349999999999999978e-01; 1.539738000000000046e-06; 9.443259999999999818e-07
4.359999999999999987e-01; 1.543076000000000072e-06; 9.446180000000001011e-07
4.369999999999999996e-01; 1.549396000000000039e-06; 9.444640000000000853e-07
4.390000000000000013e-01; 1.554425999999999972e-06; 9.459859999999999583e-07
4.410000000000000031e-01; 1.560311999999999817e-06; 9.445000000000000203e-07
4.420000000000000040e-01; 1.563645999999999945e-06; 9.446520000000000867e-07
4.430000000000000049e-01; 1.569897999999999940e-06; 9.445139999999999832e-07
4.450000000000000067e-01; 1.575082000000000101e-06; 9.447599999999999974e-07
4.460000000000000075e-01; 1.580336000000000077e-06; 9.446920000000000262e-07
4.470000000000000084e-01; 1.585501999999999952e-06; 9.447979999999999876e-07
4.490000000000000102e-01; 1.589946000000000015e-06; 9.445599999999999824e-07
4.510000000000000120e-01; 1.595527999999999939e-06; 9.448079999999999460e-07
4.520000000000000129e-01; 1.601140000000000056e-06; 9.445880000000000142e-07
4.530000000000000138e-01; 1.604556000000000117e-06; 9.447300000000000164e-07
4.550000000000000155e-01; 1.611268000000000105e-06; 9.447439999999999793e-07
4.560000000000000164e-01; 1.616354000000000102e-06; 9.462500000000000459e-07
4.570000000000000173e-01; 1.621948000000000145e-06; 9.446699999999999483e-07
4.590000000000000191e-01; 1.625516000000000167e-06; 9.445359999999999552e-07
4.600000000000000200e-01; 1.632008000000000011e-06; 9.448479999999999913e-07
4.620000000000000218e-01; 1.637137999999999952e-06; 9.460159999999999393e-07
4.630000000000000226e-01; 1.642743999999999903e-06; 9.445760000000000006e-07
4.650000000000000244e-01; 1.646382000000000164e-06; 9.446860000000000723e-07
4.660000000000000253e-01; 1.652682000000000002e-06; 9.444199999999999295e-07
4.670000000000000262e-01; 1.658133999999999937e-06; 9.445119999999999280e-07
4.689999999999999725e-01; 1.662627999999999898e-06; 9.443519999999999583e-07
4.709999999999999742e-01; 1.667095999999999988e-06; 9.447340000000000209e-07
4.719999999999999751e-01; 1.673682000000000097e-06; 9.445800000000000051e-07
4.729999999999999760e-01; 1.678806000000000084e-06; 9.445159999999999325e-07
4.749999999999999778e-01; 1.684258000000000019e-06; 9.443020000000000604e-07
4.759999999999999787e-01; 1.687723999999999979e-06; 9.444859999999999514e-07
4.769999999999999796e-01; 1.694369999999999839e-06; 9.446520000000000867e-07
4.789999999999999813e-01; 1.699356000000000040e-06; 9.445479999999999688e-07
4.799999999999999822e-01; 1.704678000000000198e-06; 9.442700000000000242e-07
4.819999999999999840e-01; 1.707829999999999961e-06; 9.442120000000000113e-07
4.839999999999999858e-01; 1.714368000000000016e-06; 9.443360000000000461e-07
4.849999999999999867e-01; 1.719955999999999893e-06; 9.445679999999999915e-07
4.859999999999999876e-01; 1.725296000000000125e-06; 9.444360000000000536e-07
4.879999999999999893e-01; 1.730243999999999913e-06; 9.444719999999999885e-07
4.889999999999999902e-01; 1.734678000000000123e-06; 9.443020000000000604e-07
4.899999999999999911e-01; 1.740076000000000050e-06; 9.445880000000000142e-07
4.919999999999999929e-01; 1.745632000000000103e-06; 9.442140000000000665e-07
4.929999999999999938e-01; 1.749317999999999995e-06; 9.442820000000000378e-07
4.949999999999999956e-01; 1.755776000000000171e-06; 9.443619999999999167e-07
4.959999999999999964e-01; 1.761284000000000169e-06; 9.449100000000000087e-07
4.969999999999999973e-01; 1.766521999999999915e-06; 9.442559999999999553e-07
4.989999999999999991e-01; 1.772009999999999997e-06; 9.443460000000000045e-07
5.000000000000000000e-01; 1.775986000000000058e-06; 9.442219999999999697e-07
5.010000000000000009e-01; 1.781462000000000021e-06; 9.443099999999999636e-07
5.040000000000000036e-01; 1.787041999999999889e-06; 9.440220000000000606e-07
5.050000000000000044e-01; 1.792248000000000022e-06; 9.441580000000000030e-07
