0.000000000000000000e+00	5.567759999999999820e+00	6.387980000000000018e+02
0.000000000000000000e+00	5.764920000000000044e+00	6.388930000000000291e+02
0.000000000000000000e+00	5.571340000000000181e+00	6.389360000000000355e+02
0.000000000000000000e+00	5.739379999999999704e+00	6.387300000000000182e+02
0.000000000000000000e+00	5.703979999999999606e+00	6.389539999999999509e+02
0.000000000000000000e+00	5.733109999999999928e+00	6.388029999999999973e+02
0.000000000000000000e+00	5.506370000000000431e+00	6.388369999999999891e+02
0.000000000000000000e+00	4.522319999999999673e+00	6.387530000000000427e+02
2.000000000000000042e-03	1.528080000000000105e+00	6.387730000000000246e+02
4.000000000000000083e-03	-1.260029999999999983e+00	6.386290000000000191e+02
5.000000000000000104e-03	-3.987649999999999917e+00	6.383289999999999509e+02
6.000000000000000125e-03	-6.764999999999999680e+00	6.391639999999999873e+02
7.000000000000000146e-03	-9.765959999999999752e+00	6.379450000000000500e+02
8.999999999999999320e-03	-1.251870000000000083e+01	6.383239999999999554e+02
1.000000000000000021e-02	-1.501009999999999955e+01	6.401209999999999809e+02
1.200000000000000025e-02	-1.768400000000000105e+01	6.377590000000000146e+02
1.299999999999999940e-02	-2.091029999999999944e+01	6.380130000000000337e+02
1.499999999999999944e-02	-2.368270000000000053e+01	6.380130000000000337e+02
1.600000000000000033e-02	-2.636240000000000094e+01	6.381430000000000291e+02
1.700000000000000122e-02	-2.936649999999999849e+01	6.375080000000000382e+02
1.899999999999999953e-02	-3.196369999999999933e+01	6.379249999999999545e+02
2.000000000000000042e-02	-3.515469999999999828e+01	6.380199999999999818e+02
2.199999999999999872e-02	-3.801670000000000016e+01	6.394869999999999663e+02
2.299999999999999961e-02	-4.063680000000000092e+01	6.375979999999999563e+02
2.500000000000000139e-02	-4.363009999999999877e+01	6.374710000000000036e+02
2.599999999999999881e-02	-4.638640000000000185e+01	6.377060000000000173e+02
2.699999999999999969e-02	-4.924530000000000030e+01	6.371109999999999900e+02
2.900000000000000147e-02	-5.183630000000000138e+01	6.375950000000000273e+02
2.999999999999999889e-02	-5.488880000000000337e+01	6.375109999999999673e+02
3.200000000000000067e-02	-5.770150000000000290e+01	6.374750000000000227e+02
3.300000000000000155e-02	-6.001820000000000022e+01	6.388260000000000218e+02
3.500000000000000333e-02	-6.323380000000000223e+01	6.371870000000000118e+02
3.599999999999999728e-02	-6.621639999999999304e+01	6.371299999999999955e+02
3.699999999999999817e-02	-6.904120000000000346e+01	6.372899999999999636e+02
3.899999999999999994e-02	-7.140319999999999823e+01	6.386100000000000136e+02
4.000000000000000083e-02	-7.456589999999999918e+01	6.369660000000000082e+02
4.200000000000000261e-02	-7.728950000000000387e+01	6.370750000000000455e+02
4.299999999999999656e-02	-8.034290000000000020e+01	6.371589999999999918e+02
4.399999999999999745e-02	-8.311579999999999302e+01	6.384020000000000437e+02
4.599999999999999922e-02	-8.586310000000000286e+01	6.371480000000000246e+02
4.700000000000000011e-02	-8.864539999999999509e+01	6.371269999999999527e+02
4.900000000000000189e-02	-9.184850000000000136e+01	6.370910000000000082e+02
5.000000000000000278e-02	-9.406749999999999545e+01	6.369980000000000473e+02
5.099999999999999672e-02	-9.742919999999999447e+01	6.367980000000000018e+02
5.299999999999999850e-02	-1.004219999999999970e+02	6.369489999999999554e+02
5.399999999999999939e-02	-1.031380000000000052e+02	6.370800000000000409e+02
5.600000000000000117e-02	-1.060490000000000066e+02	6.383600000000000136e+02
5.700000000000000205e-02	-1.085240000000000009e+02	6.370499999999999545e+02
5.800000000000000294e-02	-1.115400000000000063e+02	6.368799999999999955e+02
5.999999999999999778e-02	-1.144539999999999935e+02	6.368500000000000227e+02
6.199999999999999956e-02	-1.171479999999999961e+02	6.374230000000000018e+02
6.300000000000000044e-02	-1.197720000000000056e+02	6.368029999999999973e+02
6.400000000000000133e-02	-1.227480000000000047e+02	6.368730000000000473e+02
6.500000000000000222e-02	-1.254129999999999967e+02	6.370190000000000055e+02
6.700000000000000400e-02	-1.283899999999999864e+02	6.383170000000000073e+02
6.900000000000000577e-02	-1.308170000000000073e+02	6.370660000000000309e+02
7.000000000000000666e-02	-1.339890000000000043e+02	6.367930000000000064e+02
7.099999999999999367e-02	-1.366949999999999932e+02	6.367340000000000373e+02
7.199999999999999456e-02	-1.387800000000000011e+02	6.376409999999999627e+02
7.399999999999999634e-02	-1.421229999999999905e+02	6.368300000000000409e+02
7.599999999999999811e-02	-1.452390000000000043e+02	6.368039999999999736e+02
7.699999999999999900e-02	-1.479490000000000123e+02	6.366609999999999445e+02
7.799999999999999989e-02	-1.507779999999999916e+02	6.373170000000000073e+02
8.000000000000000167e-02	-1.532470000000000141e+02	6.365330000000000155e+02
8.100000000000000255e-02	-1.565020000000000095e+02	6.364400000000000546e+02
8.300000000000000433e-02	-1.591239999999999952e+02	6.374479999999999791e+02
8.400000000000000522e-02	-1.621220000000000141e+02	6.364969999999999573e+02
8.500000000000000611e-02	-1.645020000000000095e+02	6.366799999999999500e+02
8.699999999999999400e-02	-1.677019999999999982e+02	6.365990000000000464e+02
8.799999999999999489e-02	-1.705399999999999920e+02	6.377609999999999673e+02
8.999999999999999667e-02	-1.735610000000000070e+02	6.365180000000000291e+02
9.099999999999999756e-02	-1.758640000000000043e+02	6.365180000000000291e+02
9.199999999999999845e-02	-1.789919999999999902e+02	6.365890000000000555e+02
9.400000000000000022e-02	-1.818129999999999882e+02	6.365230000000000246e+02
9.500000000000000111e-02	-1.847719999999999914e+02	6.366190000000000282e+02
9.600000000000000200e-02	-1.873559999999999945e+02	6.363680000000000518e+02
9.800000000000000377e-02	-1.903619999999999948e+02	6.365610000000000355e+02
1.000000000000000056e-01	-1.931860000000000070e+02	6.364089999999999918e+02
1.010000000000000064e-01	-1.955370000000000061e+02	6.365789999999999509e+02
1.019999999999999934e-01	-1.988400000000000034e+02	6.365520000000000209e+02
1.039999999999999952e-01	-2.018050000000000068e+02	6.365650000000000546e+02
1.049999999999999961e-01	-2.047620000000000005e+02	6.364930000000000518e+02
1.069999999999999979e-01	-2.076059999999999945e+02	6.364349999999999454e+02
1.079999999999999988e-01	-2.099989999999999952e+02	6.365370000000000346e+02
1.089999999999999997e-01	-2.130649999999999977e+02	6.367380000000000564e+02
1.110000000000000014e-01	-2.159730000000000132e+02	6.373460000000000036e+02
1.120000000000000023e-01	-2.179960000000000093e+02	6.364669999999999845e+02
1.140000000000000041e-01	-2.213930000000000007e+02	6.364600000000000364e+02
1.150000000000000050e-01	-2.245589999999999975e+02	6.365990000000000464e+02
1.160000000000000059e-01	-2.273319999999999936e+02	6.363010000000000446e+02
1.179999999999999938e-01	-2.294890000000000043e+02	6.365149999999999864e+02
1.199999999999999956e-01	-2.329130000000000109e+02	6.365910000000000082e+02
1.209999999999999964e-01	-2.358420000000000130e+02	6.375819999999999936e+02
1.219999999999999973e-01	-2.384180000000000064e+02	6.364809999999999945e+02
1.229999999999999982e-01	-2.415070000000000050e+02	6.365919999999999845e+02
1.250000000000000000e-01	-2.439979999999999905e+02	6.365919999999999845e+02
1.270000000000000018e-01	-2.469070000000000107e+02	6.376639999999999873e+02
1.280000000000000027e-01	-2.497500000000000000e+02	6.364969999999999573e+02
1.290000000000000036e-01	-2.527429999999999950e+02	6.366749999999999545e+02
1.310000000000000053e-01	-2.552189999999999941e+02	6.366309999999999718e+02
1.320000000000000062e-01	-2.580869999999999891e+02	6.365180000000000291e+02
1.340000000000000080e-01	-2.609610000000000127e+02	6.366079999999999472e+02
1.350000000000000089e-01	-2.641700000000000159e+02	6.364930000000000518e+02
1.360000000000000098e-01	-2.665740000000000123e+02	6.368010000000000446e+02
1.380000000000000115e-01	-2.697939999999999827e+02	6.370270000000000437e+02
1.390000000000000124e-01	-2.724429999999999836e+02	6.365969999999999800e+02
1.409999999999999865e-01	-2.754080000000000155e+02	6.366140000000000327e+02
1.419999999999999873e-01	-2.777259999999999991e+02	6.366309999999999718e+02
1.429999999999999882e-01	-2.806999999999999886e+02	6.370900000000000318e+02
1.449999999999999900e-01	-2.837730000000000246e+02	6.363229999999999791e+02
1.469999999999999918e-01	-2.866970000000000027e+02	6.365660000000000309e+02
1.479999999999999927e-01	-2.890480000000000018e+02	6.376040000000000418e+02
1.489999999999999936e-01	-2.921039999999999850e+02	6.366140000000000327e+02
1.499999999999999944e-01	-2.951000000000000227e+02	6.365180000000000291e+02
1.519999999999999962e-01	-2.980330000000000155e+02	6.365480000000000018e+02
1.539999999999999980e-01	-3.002959999999999923e+02	6.371970000000000027e+02
1.549999999999999989e-01	-3.036089999999999804e+02	6.365729999999999791e+02
1.559999999999999998e-01	-3.063330000000000268e+02	6.365769999999999982e+02
1.570000000000000007e-01	-3.091410000000000196e+02	6.363719999999999573e+02
1.590000000000000024e-01	-3.117970000000000255e+02	6.368070000000000164e+02
1.600000000000000033e-01	-3.147019999999999982e+02	6.365460000000000491e+02
1.620000000000000051e-01	-3.176349999999999909e+02	6.365320000000000391e+02
1.630000000000000060e-01	-3.204889999999999759e+02	6.365779999999999745e+02
1.650000000000000078e-01	-3.229619999999999891e+02	6.373229999999999791e+02
1.660000000000000087e-01	-3.258790000000000191e+02	6.367010000000000218e+02
1.670000000000000095e-01	-3.286580000000000155e+02	6.365480000000000018e+02
1.690000000000000113e-01	-3.315679999999999836e+02	6.366359999999999673e+02
1.710000000000000131e-01	-3.341150000000000091e+02	6.365700000000000500e+02
1.719999999999999862e-01	-3.370590000000000259e+02	6.366309999999999718e+02
1.729999999999999871e-01	-3.399499999999999886e+02	6.365399999999999636e+02
1.739999999999999880e-01	-3.429110000000000014e+02	6.374850000000000136e+02
1.759999999999999898e-01	-3.453419999999999845e+02	6.367119999999999891e+02
1.779999999999999916e-01	-3.483439999999999941e+02	6.366970000000000027e+02
1.789999999999999925e-01	-3.510559999999999832e+02	6.365040000000000191e+02
1.799999999999999933e-01	-3.532309999999999945e+02	6.366380000000000337e+02
1.819999999999999951e-01	-3.566290000000000191e+02	6.365990000000000464e+02
1.829999999999999960e-01	-3.598249999999999886e+02	6.365180000000000291e+02
1.849999999999999978e-01	-3.627730000000000246e+02	6.365750000000000455e+02
1.859999999999999987e-01	-3.648550000000000182e+02	6.373769999999999527e+02
1.869999999999999996e-01	-3.684719999999999800e+02	6.368930000000000291e+02
1.890000000000000013e-01	-3.711999999999999886e+02	6.366209999999999809e+02
1.900000000000000022e-01	-3.742350000000000136e+02	6.368070000000000164e+02
1.920000000000000040e-01	-3.770810000000000173e+02	6.366970000000000027e+02
1.930000000000000049e-01	-3.793559999999999945e+02	6.369039999999999964e+02
1.940000000000000058e-01	-3.824510000000000218e+02	6.367530000000000427e+02
1.960000000000000075e-01	-3.854289999999999736e+02	6.371490000000000009e+02
1.970000000000000084e-01	-3.882280000000000086e+02	6.367799999999999727e+02
1.990000000000000102e-01	-3.907579999999999814e+02	6.366989999999999554e+02
2.000000000000000111e-01	-3.934870000000000232e+02	6.367809999999999491e+02
2.020000000000000129e-01	-3.966440000000000055e+02	6.376820000000000164e+02
2.030000000000000138e-01	-3.986800000000000068e+02	6.367359999999999900e+02
2.049999999999999878e-01	-4.021870000000000118e+02	6.368460000000000036e+02
2.059999999999999887e-01	-4.054379999999999882e+02	6.368650000000000091e+02
2.069999999999999896e-01	-4.082950000000000159e+02	6.379289999999999736e+02
2.089999999999999913e-01	-4.101139999999999759e+02	6.367229999999999563e+02
2.099999999999999922e-01	-4.134440000000000168e+02	6.371860000000000355e+02
2.109999999999999931e-01	-4.165430000000000064e+02	6.369460000000000264e+02
2.129999999999999949e-01	-4.194859999999999900e+02	6.369420000000000073e+02
2.139999999999999958e-01	-4.224859999999999900e+02	6.370910000000000082e+02
2.159999999999999976e-01	-4.247180000000000177e+02	6.370309999999999491e+02
2.169999999999999984e-01	-4.277880000000000109e+02	6.372079999999999700e+02
2.190000000000000002e-01	-4.308399999999999750e+02	6.373799999999999955e+02
2.200000000000000011e-01	-4.329289999999999736e+02	6.371259999999999764e+02
2.220000000000000029e-01	-4.363929999999999723e+02	6.372690000000000055e+02
