# Quantum Hall

date: 2015/11/18 13/34/22
current: 1e9A
gate: 0.040V

B (T); Vxx (V); Vxy (V)
1.358000000000000096e+00; 4.106100000000000379e-06; 6.466119999999999935e-07
1.360000000000000098e+00; 4.112080000000000277e-06; 6.432979999999999944e-07
1.362000000000000099e+00; 4.114939999999999603e-06; 6.389519999999999897e-07
1.362999999999999989e+00; 4.121020000000000568e-06; 6.357299999999999891e-07
1.364000000000000101e+00; 4.126119999999999892e-06; 6.313959999999999980e-07
1.364999999999999991e+00; 4.131079999999999587e-06; 6.294299999999999393e-07
1.366999999999999993e+00; 4.133819999999999835e-06; 6.241539999999999918e-07
1.368999999999999995e+00; 4.139459999999999666e-06; 6.201939999999999484e-07
1.370000000000000107e+00; 4.144540000000000133e-06; 6.164380000000000304e-07
1.370999999999999996e+00; 4.149279999999999684e-06; 6.126599999999999287e-07
1.372999999999999998e+00; 4.151720000000000121e-06; 6.089059999999999601e-07
1.374000000000000110e+00; 4.157759999999999982e-06; 6.049080000000000324e-07
1.375999999999999890e+00; 4.162140000000000608e-06; 6.032480000000000559e-07
1.377000000000000002e+00; 4.166640000000000311e-06; 5.974719999999999650e-07
1.377999999999999892e+00; 4.171039999999999794e-06; 5.936840000000000108e-07
1.379999999999999893e+00; 4.173939999999999377e-06; 5.899740000000000921e-07
1.381000000000000005e+00; 4.178499999999999889e-06; 5.880620000000000416e-07
1.383000000000000007e+00; 4.183619999999999765e-06; 5.827779999999999792e-07
1.383999999999999897e+00; 4.185739999999999840e-06; 5.788360000000000091e-07
1.385000000000000009e+00; 4.191220000000000336e-06; 5.752859999999999542e-07
1.387000000000000011e+00; 4.195039999999999903e-06; 5.717119999999999779e-07
1.389000000000000012e+00; 4.199260000000000347e-06; 5.685399999999999810e-07
1.389999999999999902e+00; 4.203700000000000088e-06; 5.653740000000000438e-07
1.391000000000000014e+00; 4.205839999999999868e-06; 5.619299999999999503e-07
1.393000000000000016e+00; 4.210599999999999971e-06; 5.589919999999999540e-07
1.393999999999999906e+00; 4.214260000000000204e-06; 5.558740000000000713e-07
1.395999999999999908e+00; 4.218060000000000066e-06; 5.526639999999999783e-07
1.397000000000000020e+00; 4.220580000000000170e-06; 5.505180000000000331e-07
1.397999999999999909e+00; 4.224320000000000070e-06; 5.487899999999999795e-07
1.399999999999999911e+00; 4.229100000000000726e-06; 5.449959999999999655e-07
1.401000000000000023e+00; 4.232640000000000187e-06; 5.422400000000000168e-07
1.403000000000000025e+00; 4.234540000000000118e-06; 5.401939999999999732e-07
1.403999999999999915e+00; 4.238280000000000018e-06; 5.380679999999999448e-07
1.405000000000000027e+00; 4.243100000000000083e-06; 5.360760000000000153e-07
1.407000000000000028e+00; 4.244340000000000431e-06; 5.340419999999999853e-07
1.409000000000000030e+00; 4.248180000000000550e-06; 5.334560000000000091e-07
1.409999999999999920e+00; 4.251520000000000420e-06; 5.308680000000000391e-07
1.411000000000000032e+00; 4.255799999999999979e-06; 5.295900000000000193e-07
1.413000000000000034e+00; 4.257399999999999252e-06; 5.286200000000000312e-07
1.413999999999999924e+00; 4.262479999999999718e-06; 5.276660000000000611e-07
1.415999999999999925e+00; 4.265100000000000042e-06; 5.269500000000000963e-07
1.417000000000000037e+00; 4.268540000000000131e-06; 5.262979999999999922e-07
1.417999999999999927e+00; 4.270119999999999699e-06; 5.260979999999999772e-07
1.419999999999999929e+00; 4.275020000000000279e-06; 5.264220000000000270e-07
1.421000000000000041e+00; 4.276279999999999484e-06; 5.257019999999999517e-07
1.423000000000000043e+00; 4.280520000000000481e-06; 5.262459999999999333e-07
1.423999999999999932e+00; 4.281899999999999610e-06; 5.269940000000000403e-07
1.425000000000000044e+00; 4.286920000000000114e-06; 5.273200000000000394e-07
1.427000000000000046e+00; 4.290220000000000574e-06; 5.281100000000000352e-07
1.427999999999999936e+00; 4.292919999999999718e-06; 5.292060000000000074e-07
1.429999999999999938e+00; 4.294239999999999733e-06; 5.306720000000000286e-07
1.431000000000000050e+00; 4.298279999999999443e-06; 5.319059999999999985e-07
1.431999999999999940e+00; 4.301740000000000084e-06; 5.340059999999999445e-07
1.433999999999999941e+00; 4.304699999999999629e-06; 5.358519999999999731e-07
1.435999999999999943e+00; 4.307760000000000240e-06; 5.376420000000000440e-07
1.437000000000000055e+00; 4.308999999999999740e-06; 5.403019999999999898e-07
1.437999999999999945e+00; 4.313460000000000033e-06; 5.429020000000000792e-07
1.439000000000000057e+00; 4.316420000000000425e-06; 5.456800000000000000e-07
1.441000000000000059e+00; 4.316880000000000417e-06; 5.484160000000000319e-07
1.441999999999999948e+00; 4.321420000000000377e-06; 5.516519999999999955e-07
1.443999999999999950e+00; 4.324479999999999294e-06; 5.549579999999999855e-07
1.445000000000000062e+00; 4.328339999999999965e-06; 5.586159999999999511e-07
1.447000000000000064e+00; 4.331279999999999805e-06; 5.620460000000000818e-07
1.447999999999999954e+00; 4.332520000000000152e-06; 5.657939999999999907e-07
1.449000000000000066e+00; 4.336939999999999341e-06; 5.701459999999999492e-07
1.451000000000000068e+00; 4.340119999999999876e-06; 5.745499999999999666e-07
1.451999999999999957e+00; 4.343200000000000192e-06; 5.783659999999999526e-07
1.453999999999999959e+00; 4.344820000000000017e-06; 5.836420000000000060e-07
1.455000000000000071e+00; 4.347680000000000190e-06; 5.873099999999999300e-07
1.457000000000000073e+00; 4.351039999999999765e-06; 5.930999999999999839e-07
1.457999999999999963e+00; 4.353640000000000384e-06; 5.969619999999999691e-07
1.459000000000000075e+00; 4.358379999999999935e-06; 6.025560000000000124e-07
1.461000000000000076e+00; 4.361979999999999359e-06; 6.080460000000000437e-07
1.461999999999999966e+00; 4.365200000000000151e-06; 6.131900000000000532e-07
1.463999999999999968e+00; 4.369400000000000043e-06; 6.178519999999999927e-07
1.465000000000000080e+00; 4.370739999999999763e-06; 6.237759999999999338e-07
1.467000000000000082e+00; 4.375680000000000600e-06; 6.292319999999999794e-07
1.467999999999999972e+00; 4.379419999999999652e-06; 6.345679999999999949e-07
1.469000000000000083e+00; 4.380839999999999886e-06; 6.398020000000000536e-07
1.471000000000000085e+00; 4.385880000000000095e-06; 6.456439999999999546e-07
1.471999999999999975e+00; 4.389960000000000063e-06; 6.507179999999999377e-07
1.473999999999999977e+00; 4.394239999999999622e-06; 6.572380000000000252e-07
1.475000000000000089e+00; 4.395079999999999939e-06; 6.623959999999999977e-07
1.475999999999999979e+00; 4.399780000000000081e-06; 6.685940000000000906e-07
1.477999999999999980e+00; 4.405460000000000169e-06; 6.741119999999999419e-07
1.479000000000000092e+00; 4.409159999999999811e-06; 6.799840000000000358e-07
1.481000000000000094e+00; 4.413419999999999666e-06; 6.855640000000000103e-07
1.481999999999999984e+00; 4.415879999999999808e-06; 6.907880000000000047e-07
1.483000000000000096e+00; 4.420059999999999995e-06; 6.965580000000000358e-07
1.485000000000000098e+00; 4.425119999999999909e-06; 7.014600000000000357e-07
1.487000000000000099e+00; 4.429779999999999794e-06; 7.069819999999999974e-07
1.487999999999999989e+00; 4.432600000000000556e-06; 7.128859999999999158e-07
1.489000000000000101e+00; 4.437020000000000592e-06; 7.186720000000000709e-07
1.489999999999999991e+00; 4.442560000000000203e-06; 7.238819999999999965e-07
1.491999999999999993e+00; 4.445300000000000451e-06; 7.290159999999999417e-07
1.493999999999999995e+00; 4.450959999999999987e-06; 7.351300000000000453e-07
1.495000000000000107e+00; 4.457160000000000030e-06; 7.404020000000000941e-07
1.495999999999999996e+00; 4.461879999999999876e-06; 7.456880000000000000e-07
1.497999999999999998e+00; 4.466639999999999979e-06; 7.506720000000000398e-07
1.500000000000000000e+00; 4.470140000000000031e-06; 7.548520000000000151e-07
1.500999999999999890e+00; 4.475460000000000346e-06; 7.598239999999999354e-07
1.502000000000000002e+00; 4.481579999999999874e-06; 7.647020000000000139e-07
1.502999999999999892e+00; 4.486620000000000083e-06; 7.692219999999999512e-07
1.504999999999999893e+00; 4.489859999999999733e-06; 7.735039999999999891e-07
1.506999999999999895e+00; 4.496479999999999511e-06; 7.777660000000000044e-07
1.508000000000000007e+00; 4.501780000000000121e-06; 7.824759999999999983e-07
1.508999999999999897e+00; 4.504619999999999741e-06; 7.868479999999999794e-07
1.510000000000000009e+00; 4.511279999999999776e-06; 7.899720000000000278e-07
1.512000000000000011e+00; 4.516640000000000348e-06; 7.941260000000000265e-07
1.514000000000000012e+00; 4.521200000000000013e-06; 7.979519999999999709e-07
1.514999999999999902e+00; 4.526420000000000108e-06; 8.013719999999999314e-07
1.516000000000000014e+00; 4.531979999999999425e-06; 8.046440000000000416e-07
1.518000000000000016e+00; 4.538979999999999527e-06; 8.077639999999999796e-07
1.518999999999999906e+00; 4.544840000000000349e-06; 8.113900000000000148e-07
1.520999999999999908e+00; 4.547939999999999523e-06; 8.140180000000000302e-07
1.522000000000000020e+00; 4.554659999999999520e-06; 8.176099999999999739e-07
1.522999999999999909e+00; 4.561280000000000144e-06; 8.199759999999999569e-07
1.524999999999999911e+00; 4.566140000000000467e-06; 8.231960000000000082e-07
1.526000000000000023e+00; 4.571560000000000154e-06; 8.258360000000000371e-07
1.526999999999999913e+00; 4.577180000000000280e-06; 8.275599999999999803e-07
1.528999999999999915e+00; 4.583579999999999913e-06; 8.296520000000000231e-07
1.530999999999999917e+00; 4.590740000000000197e-06; 8.324180000000000361e-07
1.532000000000000028e+00; 4.595359999999999824e-06; 8.337279999999999863e-07
1.532999999999999918e+00; 4.601499999999999905e-06; 8.350159999999999645e-07
1.534000000000000030e+00; 4.608600000000000226e-06; 8.370339999999999763e-07
1.536000000000000032e+00; 4.614460000000000201e-06; 8.385200000000000202e-07
1.538000000000000034e+00; 4.619000000000000160e-06; 8.397020000000000370e-07
1.538999999999999924e+00; 4.625579999999999681e-06; 8.409619999999999834e-07
1.540000000000000036e+00; 4.631920000000000199e-06; 8.417780000000000617e-07
1.540999999999999925e+00; 4.637779999999999327e-06; 8.435420000000000502e-07
1.542999999999999927e+00; 4.642619999999999945e-06; 8.430839999999999015e-07
1.544999999999999929e+00; 4.649659999999999457e-06; 8.438560000000000357e-07
1.546000000000000041e+00; 4.655599999999999946e-06; 8.440679999999999584e-07
1.546999999999999931e+00; 4.661939999999999617e-06; 8.440700000000000137e-07
1.548999999999999932e+00; 4.666779999999999388e-06; 8.443339999999999954e-07
1.550000000000000044e+00; 4.673359999999999755e-06; 8.443660000000000317e-07
1.552000000000000046e+00; 4.679420000000000168e-06; 8.438999999999999797e-07
1.552999999999999936e+00; 4.685680000000000173e-06; 8.442759999999999825e-07
1.554000000000000048e+00; 4.690620000000000163e-06; 8.431840000000000149e-07
1.556000000000000050e+00; 4.696699999999999434e-06; 8.427799999999999803e-07
1.556999999999999940e+00; 4.703540000000000202e-06; 8.441379999999999849e-07
1.558000000000000052e+00; 4.707479999999999693e-06; 8.411959999999999841e-07
1.560000000000000053e+00; 4.715020000000000302e-06; 8.399900000000000459e-07
1.560999999999999943e+00; 4.721199999999999792e-06; 8.389679999999999988e-07
1.562999999999999945e+00; 4.727679999999999940e-06; 8.394679999999999305e-07
1.564000000000000057e+00; 4.731639999999999983e-06; 8.359199999999999307e-07
1.566000000000000059e+00; 4.738960000000000449e-06; 8.342440000000000420e-07
1.566999999999999948e+00; 4.745139999999999939e-06; 8.324840000000000580e-07
1.568999999999999950e+00; 4.751620000000000087e-06; 8.303800000000000016e-07
1.570000000000000062e+00; 4.755659999999999797e-06; 8.285820000000000274e-07
1.572000000000000064e+00; 4.762460000000000308e-06; 8.266140000000000193e-07
1.572999999999999954e+00; 4.768899999999999352e-06; 8.242579999999999948e-07
1.574000000000000066e+00; 4.775260000000000423e-06; 8.241259999999999510e-07
1.576000000000000068e+00; 4.778979999999999771e-06; 8.195060000000000062e-07
1.576999999999999957e+00; 4.786239999999999427e-06; 8.167359999999999887e-07
1.578000000000000069e+00; 4.792359999999999802e-06; 8.141760000000000505e-07
1.580000000000000071e+00; 4.798180000000000366e-06; 8.138319999999999781e-07
1.580999999999999961e+00; 4.804020000000000635e-06; 8.085359999999999021e-07
1.582999999999999963e+00; 4.808819999999999302e-06; 8.056839999999999504e-07
1.584000000000000075e+00; 4.814299999999999798e-06; 8.018859999999999318e-07
1.584999999999999964e+00; 4.821260000000000491e-06; 8.004339999999999795e-07
1.586999999999999966e+00; 4.826819999999999807e-06; 7.955019999999999986e-07
1.588999999999999968e+00; 4.831439999999999434e-06; 7.915739999999999914e-07
1.590000000000000080e+00; 4.837379999999999923e-06; 7.882720000000000060e-07
1.590999999999999970e+00; 4.843999999999999700e-06; 7.871859999999999921e-07
1.592000000000000082e+00; 4.847839999999999819e-06; 7.808279999999999295e-07
1.594000000000000083e+00; 4.854779999999999960e-06; 7.765040000000000027e-07
1.594999999999999973e+00; 4.860140000000000532e-06; 7.725940000000000690e-07
1.596999999999999975e+00; 4.865640000000000733e-06; 7.714220000000000106e-07
1.598000000000000087e+00; 4.869360000000000081e-06; 7.648739999999999972e-07
1.600000000000000089e+00; 4.876100000000000630e-06; 7.604120000000000728e-07
1.600999999999999979e+00; 4.881599999999999984e-06; 7.563039999999999675e-07
1.602999999999999980e+00; 4.887040000000000223e-06; 7.519439999999999999e-07
1.604000000000000092e+00; 4.892419999999999653e-06; 7.476040000000000550e-07
1.604999999999999982e+00; 4.896859999999999394e-06; 7.429700000000000414e-07
1.606999999999999984e+00; 4.902699999999999663e-06; 7.382419999999999742e-07
1.608000000000000096e+00; 4.907840000000000092e-06; 7.362859999999999797e-07
1.610000000000000098e+00; 4.911340000000000143e-06; 7.293719999999999219e-07
1.610999999999999988e+00; 4.917640000000000405e-06; 7.243559999999999516e-07
1.612000000000000099e+00; 4.922720000000000024e-06; 7.195539999999999593e-07
1.614000000000000101e+00; 4.927640000000000309e-06; 7.173219999999999695e-07
1.616000000000000103e+00; 4.933040000000000291e-06; 7.101079999999999950e-07
1.616999999999999993e+00; 4.936620000000000010e-06; 7.049299999999999999e-07
1.618000000000000105e+00; 4.942539999999999946e-06; 6.998139999999999162e-07
1.618999999999999995e+00; 4.947360000000000012e-06; 6.974819999999999189e-07
1.620999999999999996e+00; 4.950560000000000252e-06; 6.899120000000000702e-07
1.622999999999999998e+00; 4.956300000000000302e-06; 6.850700000000000325e-07
1.624000000000000110e+00; 4.961379999999999922e-06; 6.797859999999999701e-07
1.625000000000000000e+00; 4.966619999999999722e-06; 6.770180000000000078e-07
1.625999999999999890e+00; 4.968939999999999388e-06; 6.698160000000000469e-07
1.627999999999999892e+00; 4.974539999999999809e-06; 6.643780000000000746e-07
1.629999999999999893e+00; 4.979060000000000064e-06; 6.598239999999999400e-07
1.631000000000000005e+00; 4.983000000000000402e-06; 6.543720000000000047e-07
1.631999999999999895e+00; 4.987339999999999924e-06; 6.485900000000000658e-07
1.633999999999999897e+00; 4.992780000000000163e-06; 6.432100000000000004e-07
1.635000000000000009e+00; 4.996979999999999208e-06; 6.379239999999999887e-07
1.637000000000000011e+00; 5.001840000000000378e-06; 6.349880000000000477e-07
1.637999999999999901e+00; 5.004339999999999930e-06; 6.278540000000000580e-07
1.639000000000000012e+00; 5.009219999999999958e-06; 6.228859999999999304e-07
1.641000000000000014e+00; 5.013759999999999918e-06; 6.177619999999999436e-07
1.643000000000000016e+00; 5.018020000000000619e-06; 6.150280000000000727e-07
1.643999999999999906e+00; 5.020359999999999990e-06; 6.080300000000000256e-07
1.645000000000000018e+00; 5.025140000000000646e-06; 6.027060000000000237e-07
1.647000000000000020e+00; 5.029100000000000689e-06; 5.978920000000000178e-07
1.647999999999999909e+00; 5.033319999999999439e-06; 5.954980000000000031e-07
1.649999999999999911e+00; 5.035220000000000217e-06; 5.885040000000000663e-07
1.651000000000000023e+00; 5.040140000000000502e-06; 5.835879999999999977e-07
1.651999999999999913e+00; 5.043919999999999812e-06; 5.790539999999999916e-07
1.653999999999999915e+00; 5.047999999999999780e-06; 5.742039999999999449e-07
1.655000000000000027e+00; 5.049720000000000672e-06; 5.702279999999999892e-07
1.657000000000000028e+00; 5.054340000000000299e-06; 5.653599999999999750e-07
1.657999999999999918e+00; 5.057659999999999616e-06; 5.607960000000000938e-07
1.659000000000000030e+00; 5.062419999999999720e-06; 5.563079999999999810e-07
1.659999999999999920e+00; 5.065780000000000142e-06; 5.526759999999999919e-07
1.661999999999999922e+00; 5.067880000000000511e-06; 5.483139999999999691e-07
1.663999999999999924e+00; 5.072239999999999738e-06; 5.440280000000000325e-07
1.665000000000000036e+00; 5.075420000000000273e-06; 5.412979999999999545e-07
1.665999999999999925e+00; 5.078499999999999742e-06; 5.364420000000000598e-07
1.667999999999999927e+00; 5.080359999999999416e-06; 5.328859999999999451e-07
1.669999999999999929e+00; 5.083760000000000095e-06; 5.292079999999999567e-07
1.671000000000000041e+00; 5.088360000000000017e-06; 5.257240000000000296e-07
1.671999999999999931e+00; 5.089319999999999412e-06; 5.227319999999999191e-07
1.673000000000000043e+00; 5.093000000000000196e-06; 5.194880000000000524e-07
1.675000000000000044e+00; 5.096079999999999665e-06; 5.168659999999999909e-07
1.677000000000000046e+00; 5.100659999999999882e-06; 5.136100000000000046e-07
1.677999999999999936e+00; 5.100760000000000102e-06; 5.110179999999999242e-07
1.679000000000000048e+00; 5.104979999999999699e-06; 5.083220000000000436e-07
1.681000000000000050e+00; 5.108280000000000158e-06; 5.062259999999999962e-07
1.681999999999999940e+00; 5.111160000000000036e-06; 5.043879999999999767e-07
1.683999999999999941e+00; 5.111939999999999544e-06; 5.021099999999999877e-07
1.685000000000000053e+00; 5.115319999999999671e-06; 4.998400000000000077e-07
1.685999999999999943e+00; 5.118699999999999798e-06; 4.981039999999999450e-07
1.687999999999999945e+00; 5.121500000000000008e-06; 4.969199999999999789e-07
1.689000000000000057e+00; 5.122399999999999440e-06; 4.956180000000000378e-07
1.689999999999999947e+00; 5.125579999999999976e-06; 4.945719999999999634e-07
1.691999999999999948e+00; 5.128799999999999921e-06; 4.946139999999999581e-07
1.693000000000000060e+00; 5.132100000000000381e-06; 4.929820000000000134e-07
1.695000000000000062e+00; 5.132159999999999496e-06; 4.929539999999999816e-07
1.695999999999999952e+00; 5.135539999999999623e-06; 4.924119999999999494e-07
1.697999999999999954e+00; 5.139079999999999931e-06; 4.923319999999999646e-07
1.699000000000000066e+00; 5.142319999999999582e-06; 4.927619999999999757e-07
1.701000000000000068e+00; 5.141819999999999332e-06; 4.930159999999999990e-07
1.701999999999999957e+00; 5.145540000000000374e-06; 4.933899999999999466e-07
1.703000000000000069e+00; 5.148439999999999957e-06; 4.938580000000000538e-07
1.703999999999999959e+00; 5.151580000000000235e-06; 4.953300000000000289e-07
1.707000000000000073e+00; 5.151479999999999169e-06; 4.968999999999999562e-07
1.707999999999999963e+00; 5.154260000000000521e-06; 4.978279999999999497e-07
1.709000000000000075e+00; 5.156600000000000739e-06; 5.000999999999999849e-07
1.709999999999999964e+00; 5.159119999999999997e-06; 5.020699999999999423e-07
1.711999999999999966e+00; 5.160919999999999709e-06; 5.039159999999999709e-07
1.713000000000000078e+00; 5.163859999999999548e-06; 5.064279999999999606e-07
1.715000000000000080e+00; 5.165800000000000583e-06; 5.094659999999999643e-07
1.715999999999999970e+00; 5.169859999999999999e-06; 5.127700000000000050e-07
1.717000000000000082e+00; 5.172119999999999703e-06; 5.155639999999999439e-07
1.719000000000000083e+00; 5.172799999999999839e-06; 5.183999999999999833e-07
1.721000000000000085e+00; 5.175520000000000382e-06; 5.224160000000000902e-07
1.721999999999999975e+00; 5.178959999999999624e-06; 5.263999999999999491e-07
1.723000000000000087e+00; 5.182239999999999532e-06; 5.307880000000000543e-07
1.725000000000000089e+00; 5.182420000000000265e-06; 5.340660000000000126e-07
1.725000000000000089e+00; 5.185899999999999764e-06; 5.394360000000000137e-07
1.727000000000000091e+00; 5.188460000000000126e-06; 5.437960000000000871e-07
1.729000000000000092e+00; 5.191040000000000193e-06; 5.488260000000000203e-07
1.729999999999999982e+00; 5.191399999999999966e-06; 5.529720000000000099e-07
1.731999999999999984e+00; 5.195159999999999570e-06; 5.589679999999999268e-07
1.733000000000000096e+00; 5.198040000000000295e-06; 5.642099999999999945e-07
1.733999999999999986e+00; 5.200779999999999696e-06; 5.707080000000000041e-07
1.735999999999999988e+00; 5.201279999999999946e-06; 5.749779999999999226e-07
1.737999999999999989e+00; 5.204020000000000194e-06; 5.818419999999999766e-07
1.739000000000000101e+00; 5.208260000000000343e-06; 5.886599999999999256e-07
1.739999999999999991e+00; 5.210220000000000236e-06; 5.941440000000000030e-07
1.741999999999999993e+00; 5.211520000000000545e-06; 5.991880000000000050e-07
1.743000000000000105e+00; 5.214580000000000309e-06; 6.071939999999999246e-07
1.745000000000000107e+00; 5.218660000000000277e-06; 6.143400000000000338e-07
1.745999999999999996e+00; 5.221479999999999346e-06; 6.208419999999999420e-07
1.747000000000000108e+00; 5.222419999999999882e-06; 6.261639999999999946e-07
1.749000000000000110e+00; 5.226779999999999956e-06; 6.343920000000000071e-07
1.750000000000000000e+00; 5.228919999999999735e-06; 6.419859999999999890e-07
1.752000000000000002e+00; 5.232380000000000376e-06; 6.491579999999999687e-07
1.752999999999999892e+00; 5.233260000000000104e-06; 6.548860000000000052e-07
1.754999999999999893e+00; 5.236640000000000230e-06; 6.635860000000000236e-07
1.756000000000000005e+00; 5.240840000000000122e-06; 6.714859999999999818e-07
1.756999999999999895e+00; 5.244220000000000249e-06; 6.791160000000000045e-07
1.758999999999999897e+00; 5.245219999999999901e-06; 6.867279999999999538e-07
1.760000000000000009e+00; 5.249520000000000859e-06; 6.937679999999999956e-07
1.760999999999999899e+00; 5.253619999999999685e-06; 7.011580000000000638e-07
1.762999999999999901e+00; 5.256999999999999812e-06; 7.079380000000000226e-07
1.764000000000000012e+00; 5.257579999999999728e-06; 7.153039999999999577e-07
1.766000000000000014e+00; 5.262060000000000573e-06; 7.244000000000000015e-07
1.766999999999999904e+00; 5.266239999999999913e-06; 7.324560000000000308e-07
1.768999999999999906e+00; 5.269779999999999374e-06; 7.404740000000000699e-07
1.770000000000000018e+00; 5.271479999999999714e-06; 7.489939999999999900e-07
1.770999999999999908e+00; 5.276160000000000150e-06; 7.557780000000000592e-07
1.772999999999999909e+00; 5.280700000000000110e-06; 7.646159999999999694e-07
1.774999999999999911e+00; 5.284320000000000086e-06; 7.707759999999999663e-07
1.776000000000000023e+00; 5.286260000000000274e-06; 7.777060000000000422e-07
1.776999999999999913e+00; 5.292020000000000029e-06; 7.873339999999999482e-07
1.778000000000000025e+00; 5.296020000000000329e-06; 7.955539999999999516e-07
1.780000000000000027e+00; 5.299800000000000486e-06; 8.033020000000000552e-07
1.780999999999999917e+00; 5.301680000000000712e-06; 8.094720000000000105e-07
1.782999999999999918e+00; 5.306640000000000407e-06; 8.181879999999999411e-07
1.784000000000000030e+00; 5.311779999999999989e-06; 8.256700000000000077e-07
1.784999999999999920e+00; 5.313640000000000510e-06; 8.333060000000000901e-07
1.786999999999999922e+00; 5.319439999999999675e-06; 8.406300000000000305e-07
1.788999999999999924e+00; 5.325160000000000020e-06; 8.484500000000000039e-07
1.790000000000000036e+00; 5.328699999999999481e-06; 8.559519999999999873e-07
1.790999999999999925e+00; 5.333779999999999948e-06; 8.621040000000000810e-07
1.792000000000000037e+00; 5.336600000000000710e-06; 8.702680000000000210e-07
1.794000000000000039e+00; 5.342399999999999875e-06; 8.780299999999999816e-07
1.796000000000000041e+00; 5.346699999999999986e-06; 8.843060000000000042e-07
1.796999999999999931e+00; 5.349520000000000749e-06; 8.909919999999999093e-07
1.798000000000000043e+00; 5.355499999999999801e-06; 8.995280000000000593e-07
1.800000000000000044e+00; 5.362220000000000644e-06; 9.068120000000000602e-07
1.800999999999999934e+00; 5.367200000000000044e-06; 9.138039999999999418e-07
1.802999999999999936e+00; 5.372239999999999406e-06; 9.190759999999999906e-07
1.804000000000000048e+00; 5.375499999999999609e-06; 9.266580000000000647e-07
1.804999999999999938e+00; 5.380340000000000227e-06; 9.335239999999999622e-07
1.806999999999999940e+00; 5.388280000000000019e-06; 9.402659999999999309e-07
1.808000000000000052e+00; 5.390220000000000207e-06; 9.449439999999999943e-07
1.810000000000000053e+00; 5.397560000000000377e-06; 9.523060000000000307e-07
1.810999999999999943e+00; 5.403119999999999694e-06; 9.588119999999999435e-07
1.812000000000000055e+00; 5.409159999999999554e-06; 9.651220000000000576e-07
1.814000000000000057e+00; 5.414680000000000308e-06; 9.698039999999999139e-07
1.816000000000000059e+00; 5.418819999999999391e-06; 9.762859999999999053e-07
1.816999999999999948e+00; 5.423920000000000409e-06; 9.818600000000000319e-07
1.818000000000000060e+00; 5.430119999999999604e-06; 9.880360000000000469e-07
1.820000000000000062e+00; 5.437699999999999623e-06; 9.927279999999999675e-07
1.820999999999999952e+00; 5.441600000000000552e-06; 9.988259999999999470e-07
1.822999999999999954e+00; 5.448739999999999436e-06; 1.004677999999999912e-06
1.824000000000000066e+00; 5.454760000000000439e-06; 1.008888000000000080e-06
1.824999999999999956e+00; 5.460619999999999567e-06; 1.013798000000000089e-06
1.826999999999999957e+00; 5.465079999999999859e-06; 1.018647999999999924e-06
1.828000000000000069e+00; 5.472820000000000060e-06; 1.024367999999999846e-06
1.830000000000000071e+00; 5.479100000000000616e-06; 1.028148000000000003e-06
1.830999999999999961e+00; 5.482140000000000675e-06; 1.032938000000000087e-06
1.832000000000000073e+00; 5.490280000000000058e-06; 1.037876000000000022e-06
1.834000000000000075e+00; 5.496020000000000109e-06; 1.042064000000000006e-06
1.834999999999999964e+00; 5.503920000000000490e-06; 1.045920000000000144e-06
1.836999999999999966e+00; 5.507239999999999808e-06; 1.049561999999999879e-06
1.838000000000000078e+00; 5.515919999999999698e-06; 1.054279999999999882e-06
1.840000000000000080e+00; 5.522060000000000625e-06; 1.057868000000000033e-06
1.840999999999999970e+00; 5.528600000000000735e-06; 1.061772000000000013e-06
1.842000000000000082e+00; 5.532140000000000196e-06; 1.064819999999999869e-06
1.844000000000000083e+00; 5.539779999999999330e-06; 1.068416000000000030e-06
1.844999999999999973e+00; 5.547020000000000128e-06; 1.072291999999999872e-06
1.846999999999999975e+00; 5.553659999999999611e-06; 1.075415999999999920e-06
1.848000000000000087e+00; 5.560060000000000092e-06; 1.078133999999999985e-06
1.848999999999999977e+00; 5.565800000000000142e-06; 1.081042000000000000e-06
1.850999999999999979e+00; 5.573080000000000350e-06; 1.083869999999999924e-06
1.852000000000000091e+00; 5.579700000000000127e-06; 1.087063999999999999e-06
1.854000000000000092e+00; 5.586560000000000600e-06; 1.088821999999999822e-06
1.854999999999999982e+00; 5.591399999999999524e-06; 1.091332000000000074e-06
1.856999999999999984e+00; 5.598739999999999694e-06; 1.093544000000000147e-06
1.858000000000000096e+00; 5.605939999999999388e-06; 1.096619999999999929e-06
1.860000000000000098e+00; 5.610459999999999643e-06; 1.097758000000000002e-06
1.860999999999999988e+00; 5.618340000000000320e-06; 1.099625999999999897e-06
1.862000000000000099e+00; 5.625100000000000574e-06; 1.101182000000000073e-06
1.864000000000000101e+00; 5.632060000000000419e-06; 1.103246000000000084e-06
1.864999999999999991e+00; 5.636500000000000159e-06; 1.104865999999999909e-06
1.866999999999999993e+00; 5.645000000000000163e-06; 1.106103999999999990e-06
1.868000000000000105e+00; 5.651660000000000197e-06; 1.107319999999999886e-06
1.868999999999999995e+00; 5.659020000000000073e-06; 1.109647999999999985e-06
1.870999999999999996e+00; 5.665319999999999487e-06; 1.109534000000000014e-06
1.872000000000000108e+00; 5.670939999999999613e-06; 1.110416000000000009e-06
1.874000000000000110e+00; 5.678479999999999375e-06; 1.110726000000000095e-06
1.875000000000000000e+00; 5.685239999999999628e-06; 1.113152000000000146e-06
1.877000000000000002e+00; 5.692040000000000139e-06; 1.112269999999999940e-06
