# Quantum Hall

date: 2015/11/18 13/44/09
current: 1e9A
gate: 0.080V

B (T); Vxx (V); Vxy (V)
1.340999999999999970e+00; 4.373319999999999829e-06; 7.837319999999999402e-07
1.342000000000000082e+00; 4.374919999999999950e-06; 7.877899999999999359e-07
1.344000000000000083e+00; 4.380560000000000627e-06; 7.917940000000000292e-07
1.346000000000000085e+00; 4.384380000000000194e-06; 7.957900000000000075e-07
1.346999999999999975e+00; 4.389300000000000479e-06; 8.001459999999999705e-07
1.348000000000000087e+00; 4.391239999999999820e-06; 8.040439999999999966e-07
1.350000000000000089e+00; 4.396840000000000241e-06; 8.084699999999999860e-07
1.350999999999999979e+00; 4.401319999999999392e-06; 8.126900000000000066e-07
1.352999999999999980e+00; 4.406219999999999972e-06; 8.171219999999999500e-07
1.354000000000000092e+00; 4.410500000000000378e-06; 8.213459999999999751e-07
1.354999999999999982e+00; 4.413100000000000150e-06; 8.253659999999999806e-07
1.356000000000000094e+00; 4.418659999999999466e-06; 8.297020000000000269e-07
1.358999999999999986e+00; 4.423260000000000235e-06; 8.332920000000000213e-07
1.360000000000000098e+00; 4.428679999999999923e-06; 8.376340000000000214e-07
1.360999999999999988e+00; 4.431520000000000390e-06; 8.417979999999999785e-07
1.362000000000000099e+00; 4.437659999999999623e-06; 8.460519999999999847e-07
1.364000000000000101e+00; 4.442439999999999432e-06; 8.503440000000000869e-07
1.366000000000000103e+00; 4.447500000000000193e-06; 8.533780000000000861e-07
1.366999999999999993e+00; 4.450320000000000109e-06; 8.569479999999999520e-07
1.368000000000000105e+00; 4.456560000000000408e-06; 8.611399999999999409e-07
1.370000000000000107e+00; 4.461439999999999589e-06; 8.651160000000000024e-07
1.370999999999999996e+00; 4.466920000000000085e-06; 8.683259999999999894e-07
1.372999999999999998e+00; 4.469740000000000001e-06; 8.718060000000000180e-07
1.374000000000000110e+00; 4.477399999999999687e-06; 8.756439999999999760e-07
1.375000000000000000e+00; 4.482300000000000267e-06; 8.788719999999999305e-07
1.375999999999999890e+00; 4.487760000000000211e-06; 8.813680000000000079e-07
1.379000000000000004e+00; 4.490439999999999650e-06; 8.849799999999999743e-07
1.379999999999999893e+00; 4.497779999999999820e-06; 8.882120000000000393e-07
1.381000000000000005e+00; 4.503319999999999432e-06; 8.912979999999999916e-07
1.381999999999999895e+00; 4.508720000000000261e-06; 8.933900000000000344e-07
1.383999999999999897e+00; 4.512419999999999904e-06; 8.971960000000000620e-07
1.385999999999999899e+00; 4.519800000000000331e-06; 8.995900000000000767e-07
1.387000000000000011e+00; 4.525339999999999943e-06; 9.025800000000000261e-07
1.387999999999999901e+00; 4.531300000000000136e-06; 9.052220000000000043e-07
1.389999999999999902e+00; 4.537319999999999445e-06; 9.068659999999999627e-07
1.391000000000000014e+00; 4.541279999999999488e-06; 9.090940000000000538e-07
1.391999999999999904e+00; 4.548839999999999802e-06; 9.110879999999999326e-07
1.393999999999999906e+00; 4.554620000000000109e-06; 9.138659999999999592e-07
1.395000000000000018e+00; 4.557699999999999579e-06; 9.144579999999999952e-07
1.397000000000000020e+00; 4.565120000000000263e-06; 9.158920000000000860e-07
1.397999999999999909e+00; 4.571640000000000668e-06; 9.176939999999999588e-07
1.399999999999999911e+00; 4.578539999999999704e-06; 9.190299999999999914e-07
1.401000000000000023e+00; 4.582220000000000489e-06; 9.199400000000000174e-07
1.401999999999999913e+00; 4.588840000000000266e-06; 9.214740000000000098e-07
1.403999999999999915e+00; 4.596560000000000762e-06; 9.218120000000000225e-07
1.405000000000000027e+00; 4.602619999999999480e-06; 9.227559999999999283e-07
1.407000000000000028e+00; 4.606479999999999305e-06; 9.233160000000000339e-07
1.407999999999999918e+00; 4.614020000000000760e-06; 9.244199999999999093e-07
1.409000000000000030e+00; 4.620799999999999872e-06; 9.244400000000000378e-07
1.411000000000000032e+00; 4.627119999999999839e-06; 9.252920000000000510e-07
1.413000000000000034e+00; 4.633359999999999291e-06; 9.246979999999999598e-07
1.413999999999999924e+00; 4.638420000000000052e-06; 9.248279999999999484e-07
1.415000000000000036e+00; 4.646020000000000623e-06; 9.248039999999999212e-07
1.415999999999999925e+00; 4.651199999999999615e-06; 9.245919999999999984e-07
1.417999999999999927e+00; 4.657260000000000028e-06; 9.240060000000000222e-07
1.419999999999999929e+00; 4.665060000000000190e-06; 9.233920000000000142e-07
1.421000000000000041e+00; 4.672060000000000293e-06; 9.228200000000000008e-07
1.421999999999999931e+00; 4.678319999999999450e-06; 9.228379999999999683e-07
1.423999999999999932e+00; 4.684700000000000226e-06; 9.209819999999999813e-07
1.425000000000000044e+00; 4.690040000000000246e-06; 9.198300000000000515e-07
1.427000000000000046e+00; 4.696920000000000424e-06; 9.191299999999999989e-07
1.427999999999999936e+00; 4.703479999999999392e-06; 9.176840000000000004e-07
1.429000000000000048e+00; 4.710100000000000017e-06; 9.160399999999999361e-07
1.431000000000000050e+00; 4.715239999999999598e-06; 9.145019999999999392e-07
1.431999999999999940e+00; 4.722699999999999693e-06; 9.130220000000000609e-07
1.433999999999999941e+00; 4.728760000000000106e-06; 9.122340000000000144e-07
1.435000000000000053e+00; 4.732739999999999854e-06; 9.093179999999999902e-07
1.435999999999999943e+00; 4.740640000000000236e-06; 9.071980000000000215e-07
1.437999999999999945e+00; 4.747619999999999786e-06; 9.074419999999999805e-07
1.439000000000000057e+00; 4.752499999999999814e-06; 9.030839999999999623e-07
1.441000000000000059e+00; 4.758759999999999818e-06; 9.006040000000000089e-07
1.441999999999999948e+00; 4.766579999999999686e-06; 8.980560000000000843e-07
1.443000000000000060e+00; 4.772379999999999698e-06; 8.971319999999999894e-07
1.445000000000000062e+00; 4.778640000000000550e-06; 8.928899999999999969e-07
1.447000000000000064e+00; 4.785220000000000070e-06; 8.904280000000000109e-07
1.447999999999999954e+00; 4.790199999999999470e-06; 8.873119999999999717e-07
1.449000000000000066e+00; 4.797419999999999716e-06; 8.854679999999999983e-07
1.451000000000000068e+00; 4.803060000000000394e-06; 8.817079999999999699e-07
1.453000000000000069e+00; 4.809500000000000285e-06; 8.785320000000000744e-07
1.453999999999999959e+00; 4.814239999999999836e-06; 8.752899999999999451e-07
1.455000000000000071e+00; 4.821000000000000090e-06; 8.722879999999999822e-07
1.455999999999999961e+00; 4.827420000000000276e-06; 8.691459999999999664e-07
1.457999999999999963e+00; 4.831819999999999759e-06; 8.654479999999999553e-07
1.459000000000000075e+00; 4.839200000000000187e-06; 8.621619999999999880e-07
1.461000000000000076e+00; 4.845340000000000267e-06; 8.586000000000000253e-07
1.461999999999999966e+00; 4.851279999999999908e-06; 8.552680000000000587e-07
1.463000000000000078e+00; 4.855299999999999914e-06; 8.522020000000000232e-07
1.465000000000000080e+00; 4.861959999999999949e-06; 8.480259999999999466e-07
1.467000000000000082e+00; 4.868560000000000021e-06; 8.448880000000000412e-07
1.467999999999999972e+00; 4.874140000000000737e-06; 8.407240000000000841e-07
1.469000000000000083e+00; 4.879659999999999796e-06; 8.366159999999999788e-07
1.469999999999999973e+00; 4.884079999999999832e-06; 8.331639999999999820e-07
1.471999999999999975e+00; 4.890339999999999836e-06; 8.297060000000000314e-07
1.473999999999999977e+00; 4.895840000000000037e-06; 8.252039999999999558e-07
1.475000000000000089e+00; 4.901159999999999505e-06; 8.215359999999999258e-07
1.475999999999999979e+00; 4.905420000000000207e-06; 8.201820000000000316e-07
1.477999999999999980e+00; 4.912140000000000203e-06; 8.135519999999999782e-07
1.479000000000000092e+00; 4.917039999999999936e-06; 8.095320000000000785e-07
1.481000000000000094e+00; 4.922699999999999472e-06; 8.058300000000000630e-07
1.481999999999999984e+00; 4.926799999999999992e-06; 8.043099999999999276e-07
1.483000000000000096e+00; 4.931659999999999468e-06; 7.979040000000000223e-07
1.485000000000000098e+00; 4.937820000000000100e-06; 7.938680000000001045e-07
1.485999999999999988e+00; 4.943119999999999863e-06; 7.902839999999999581e-07
1.487999999999999989e+00; 4.946760000000000390e-06; 7.886599999999999165e-07
1.489000000000000101e+00; 4.952640000000000070e-06; 7.824759999999999983e-07
1.489999999999999991e+00; 4.957759999999999946e-06; 7.783840000000000169e-07
1.491999999999999993e+00; 4.962340000000000163e-06; 7.746100000000000256e-07
1.493000000000000105e+00; 4.966080000000000063e-06; 7.728200000000000606e-07
1.495000000000000107e+00; 4.971719999999999894e-06; 7.667599999999999653e-07
1.495999999999999996e+00; 4.976399999999999483e-06; 7.630420000000000374e-07
1.497999999999999998e+00; 4.981300000000000063e-06; 7.590979999999999063e-07
1.499000000000000110e+00; 4.984479999999999751e-06; 7.576119999999999683e-07
1.500000000000000000e+00; 4.990200000000000096e-06; 7.517880000000000347e-07
1.502000000000000002e+00; 4.994819999999999723e-06; 7.480440000000000245e-07
1.502999999999999892e+00; 4.999060000000000720e-06; 7.442759999999999871e-07
1.504999999999999893e+00; 5.002100000000000779e-06; 7.422900000000000115e-07
1.506000000000000005e+00; 5.006720000000000406e-06; 7.379180000000000303e-07
1.506999999999999895e+00; 5.011459999999999957e-06; 7.344460000000000109e-07
1.508999999999999897e+00; 5.016180000000000651e-06; 7.306920000000000422e-07
1.510000000000000009e+00; 5.018960000000000309e-06; 7.292699999999999651e-07
1.512000000000000011e+00; 5.023299999999999830e-06; 7.245940000000000627e-07
1.512999999999999901e+00; 5.027399999999999503e-06; 7.216860000000000475e-07
1.514000000000000012e+00; 5.030380000000000447e-06; 7.189759999999999921e-07
1.516000000000000014e+00; 5.035680000000000210e-06; 7.167799999999999373e-07
1.518000000000000016e+00; 5.040059999999999988e-06; 7.133279999999999405e-07
1.518999999999999906e+00; 5.044220000000000470e-06; 7.108959999999999357e-07
1.520000000000000018e+00; 5.046300000000000288e-06; 7.082640000000000217e-07
1.522000000000000020e+00; 5.051300000000000240e-06; 7.057559999999999307e-07
1.522999999999999909e+00; 5.055919999999999867e-06; 7.036319999999999574e-07
1.524999999999999911e+00; 5.059399999999999366e-06; 7.013319999999999964e-07
1.526000000000000023e+00; 5.063239999999999485e-06; 7.006180000000000868e-07
1.526999999999999913e+00; 5.065579999999999703e-06; 6.972079999999999788e-07
1.528999999999999915e+00; 5.070339999999999807e-06; 6.956199999999999781e-07
1.530999999999999917e+00; 5.073760000000000191e-06; 6.937979999999999767e-07
1.532000000000000028e+00; 5.077540000000000348e-06; 6.934260000000000843e-07
1.532999999999999918e+00; 5.080020000000000195e-06; 6.909199999999999426e-07
1.534000000000000030e+00; 5.084100000000000163e-06; 6.896760000000000143e-07
1.536000000000000032e+00; 5.087479999999999443e-06; 6.885779999999999869e-07
1.536999999999999922e+00; 5.092320000000000060e-06; 6.878099999999999631e-07
1.538999999999999924e+00; 5.094140000000000324e-06; 6.868719999999999053e-07
1.540000000000000036e+00; 5.097959999999999891e-06; 6.867219999999999999e-07
1.540999999999999925e+00; 5.100920000000000283e-06; 6.861820000000000229e-07
1.542999999999999927e+00; 5.104799999999999812e-06; 6.867759999999999023e-07
1.544000000000000039e+00; 5.106140000000000379e-06; 6.857260000000000352e-07
1.546000000000000041e+00; 5.111119999999999779e-06; 6.860159999999999935e-07
1.546999999999999931e+00; 5.114540000000000163e-06; 6.862219999999999623e-07
1.548000000000000043e+00; 5.117839999999999775e-06; 6.873540000000000813e-07
1.550000000000000044e+00; 5.119060000000000418e-06; 6.875379999999999723e-07
1.552000000000000046e+00; 5.123840000000000226e-06; 6.883999999999999439e-07
1.552999999999999936e+00; 5.127079999999999877e-06; 6.895839999999999100e-07
1.554000000000000048e+00; 5.130020000000000563e-06; 6.910479999999999819e-07
1.554999999999999938e+00; 5.131920000000000494e-06; 6.916380000000000685e-07
1.556999999999999940e+00; 5.135740000000000061e-06; 6.931499999999999831e-07
1.558999999999999941e+00; 5.138699999999999606e-06; 6.951920000000000221e-07
1.560000000000000053e+00; 5.140380000000000241e-06; 6.974459999999999840e-07
1.560999999999999943e+00; 5.143720000000000110e-06; 6.990919999999999975e-07
1.562999999999999945e+00; 5.149039999999999578e-06; 7.015679999999999464e-07
1.564999999999999947e+00; 5.152220000000000114e-06; 7.042859999999999049e-07
1.566000000000000059e+00; 5.155479999999999469e-06; 7.068579999999999626e-07
1.566999999999999948e+00; 5.156060000000000233e-06; 7.098779999999999989e-07
1.568000000000000060e+00; 5.160880000000000298e-06; 7.124760000000000332e-07
1.570000000000000062e+00; 5.164359999999999798e-06; 7.161160000000000314e-07
1.572000000000000064e+00; 5.164899999999999457e-06; 7.193300000000000230e-07
1.572999999999999954e+00; 5.169680000000000113e-06; 7.227619999999998912e-07
1.574000000000000066e+00; 5.173039999999999687e-06; 7.268039999999999746e-07
1.574999999999999956e+00; 5.176520000000000034e-06; 7.306159999999999561e-07
1.576999999999999957e+00; 5.180120000000000304e-06; 7.345439999999999632e-07
1.578999999999999959e+00; 5.181179999999999918e-06; 7.387859999999999558e-07
1.580000000000000071e+00; 5.186040000000000241e-06; 7.428179999999999749e-07
1.580999999999999961e+00; 5.189159999999999967e-06; 7.475979999999999952e-07
1.582000000000000073e+00; 5.189380000000000110e-06; 7.518019999999999977e-07
1.584000000000000075e+00; 5.194359999999999510e-06; 7.567299999999999740e-07
1.586000000000000076e+00; 5.197319999999999902e-06; 7.617820000000000910e-07
1.586999999999999966e+00; 5.201439999999999280e-06; 7.675700000000000896e-07
1.588999999999999968e+00; 5.204340000000000557e-06; 7.719520000000000292e-07
1.590000000000000080e+00; 5.205920000000000125e-06; 7.772699999999999714e-07
1.590999999999999970e+00; 5.210359999999999865e-06; 7.831839999999999540e-07
1.592999999999999972e+00; 5.214379999999999871e-06; 7.886859999999999989e-07
1.594000000000000083e+00; 5.217819999999999960e-06; 7.942220000000000295e-07
1.594999999999999973e+00; 5.218960000000000088e-06; 7.998339999999999344e-07
1.596999999999999975e+00; 5.222879999999999874e-06; 8.059379999999999737e-07
1.598999999999999977e+00; 5.228040000000000008e-06; 8.119700000000000372e-07
1.600000000000000089e+00; 5.231800000000000460e-06; 8.170599999999999326e-07
1.600999999999999979e+00; 5.233060000000000512e-06; 8.240100000000000312e-07
1.602000000000000091e+00; 5.238080000000000169e-06; 8.303420000000000114e-07
1.604000000000000092e+00; 5.241939999999999993e-06; 8.367720000000000498e-07
1.606000000000000094e+00; 5.242840000000000273e-06; 8.421640000000000229e-07
1.606999999999999984e+00; 5.247359999999999681e-06; 8.492159999999999725e-07
1.608000000000000096e+00; 5.252939999999999549e-06; 8.553839999999999785e-07
1.608999999999999986e+00; 5.256340000000000228e-06; 8.622899999999999214e-07
1.610999999999999988e+00; 5.260279999999999719e-06; 8.678579999999999882e-07
1.612999999999999989e+00; 5.261879999999999840e-06; 8.746119999999999704e-07
1.614000000000000101e+00; 5.265619999999999740e-06; 8.807440000000000415e-07
1.614999999999999991e+00; 5.272119999999999593e-06; 8.877140000000000569e-07
1.616999999999999993e+00; 5.275899999999999750e-06; 8.935479999999999489e-07
1.618000000000000105e+00; 5.277779999999999975e-06; 9.002159999999999924e-07
1.620000000000000107e+00; 5.283860000000000093e-06; 9.068019999999999960e-07
1.620999999999999996e+00; 5.287659999999999955e-06; 9.136300000000000092e-07
1.622000000000000108e+00; 5.292039999999999734e-06; 9.203360000000000429e-07
1.624000000000000110e+00; 5.294260000000000028e-06; 9.262500000000000256e-07
1.625000000000000000e+00; 5.298899999999999360e-06; 9.327980000000000390e-07
1.627000000000000002e+00; 5.305560000000000241e-06; 9.392279999999999715e-07
1.627999999999999892e+00; 5.306320000000000044e-06; 9.450080000000000669e-07
1.629999999999999893e+00; 5.312600000000000601e-06; 9.518160000000000574e-07
1.631000000000000005e+00; 5.317260000000000485e-06; 9.582700000000000172e-07
1.631999999999999895e+00; 5.322920000000000021e-06; 9.650659999999999941e-07
1.633999999999999897e+00; 5.327779999999999497e-06; 9.710339999999999851e-07
1.635000000000000009e+00; 5.330300000000000448e-06; 9.765820000000000292e-07
1.637000000000000011e+00; 5.336279999999999500e-06; 9.829779999999999761e-07
1.637999999999999901e+00; 5.341020000000000746e-06; 9.882019999999999705e-07
1.639000000000000012e+00; 5.346120000000000070e-06; 9.943279999999998759e-07
1.641000000000000014e+00; 5.349180000000000681e-06; 1.001370000000000079e-06
1.641999999999999904e+00; 5.354180000000000633e-06; 1.006029999999999963e-06
1.643999999999999906e+00; 5.359359999999999625e-06; 1.012665999999999970e-06
1.645000000000000018e+00; 5.363800000000000212e-06; 1.017437999999999982e-06
1.645999999999999908e+00; 5.370640000000000133e-06; 1.024008000000000073e-06
1.647999999999999909e+00; 5.376199999999999450e-06; 1.029023999999999831e-06
1.649999999999999911e+00; 5.382139999999999938e-06; 1.034943999999999980e-06
1.651000000000000023e+00; 5.387680000000000397e-06; 1.039273999999999860e-06
1.651999999999999913e+00; 5.391279999999999820e-06; 1.044247999999999942e-06
1.653000000000000025e+00; 5.397979999999999265e-06; 1.049400000000000066e-06
1.655000000000000027e+00; 5.403960000000000011e-06; 1.054407999999999816e-06
1.657000000000000028e+00; 5.406499999999999820e-06; 1.059518000000000051e-06
1.657999999999999918e+00; 5.413680000000000656e-06; 1.064964000000000033e-06
1.659000000000000030e+00; 5.419979999999999224e-06; 1.069599999999999890e-06
1.659999999999999920e+00; 5.426600000000000695e-06; 1.074151999999999969e-06
1.661999999999999922e+00; 5.429560000000000240e-06; 1.078423999999999943e-06
1.663999999999999924e+00; 5.437260000000000183e-06; 1.083316000000000090e-06
1.665000000000000036e+00; 5.443720000000000626e-06; 1.087511999999999872e-06
1.665999999999999925e+00; 5.450240000000000184e-06; 1.091509999999999905e-06
1.667999999999999927e+00; 5.456520000000000741e-06; 1.095761999999999962e-06
1.669000000000000039e+00; 5.460820000000000005e-06; 1.100301999999999922e-06
1.671000000000000041e+00; 5.467479999999999193e-06; 1.103555999999999959e-06
1.671999999999999931e+00; 5.474880000000000172e-06; 1.107711999999999907e-06
1.673000000000000043e+00; 5.478760000000000548e-06; 1.110809999999999873e-06
1.675000000000000044e+00; 5.486119999999999577e-06; 1.114382000000000006e-06
1.675999999999999934e+00; 5.494340000000000321e-06; 1.117640000000000153e-06
1.677999999999999936e+00; 5.501000000000000356e-06; 1.121023999999999967e-06
1.679000000000000048e+00; 5.504460000000000150e-06; 1.123709999999999995e-06
1.679999999999999938e+00; 5.512060000000000721e-06; 1.127299999999999990e-06
1.681999999999999940e+00; 5.519439999999999454e-06; 1.129597999999999895e-06
1.683999999999999941e+00; 5.526399999999999299e-06; 1.132837999999999969e-06
1.685000000000000053e+00; 5.533039999999999629e-06; 1.135202000000000003e-06
1.685999999999999943e+00; 5.538399999999999354e-06; 1.137520000000000037e-06
1.687000000000000055e+00; 5.546359999999999698e-06; 1.140400000000000127e-06
1.689000000000000057e+00; 5.553059999999999989e-06; 1.142628000000000006e-06
1.691000000000000059e+00; 5.560319999999999645e-06; 1.144911999999999949e-06
1.691999999999999948e+00; 5.565939999999999771e-06; 1.146250000000000037e-06
1.693000000000000060e+00; 5.572899999999999616e-06; 1.148290000000000021e-06
1.693999999999999950e+00; 5.580680000000000074e-06; 1.149913999999999956e-06
1.695999999999999952e+00; 5.587620000000000214e-06; 1.151858000000000043e-06
1.697999999999999954e+00; 5.593459999999999636e-06; 1.153635999999999995e-06
1.699000000000000066e+00; 5.601319999999999761e-06; 1.154859999999999900e-06
1.699999999999999956e+00; 5.608779999999999856e-06; 1.156248000000000098e-06
1.701999999999999957e+00; 5.616040000000000359e-06; 1.157430000000000114e-06
1.703999999999999959e+00; 5.621819999999999819e-06; 1.158646000000000011e-06
1.705000000000000071e+00; 5.628999999999999808e-06; 1.159385999999999897e-06
1.705999999999999961e+00; 5.637239999999999410e-06; 1.161397999999999955e-06
1.707000000000000073e+00; 5.641979999999999809e-06; 1.160712000000000077e-06
1.709000000000000075e+00; 5.650580000000000031e-06; 1.161642000000000126e-06
1.711000000000000076e+00; 5.658180000000000602e-06; 1.161830000000000021e-06
1.711999999999999966e+00; 5.665579999999999888e-06; 1.162517999999999955e-06
1.713000000000000078e+00; 5.670500000000000173e-06; 1.162493999999999927e-06
1.715000000000000080e+00; 5.679260000000000577e-06; 1.162717999999999970e-06
1.715999999999999970e+00; 5.686640000000000157e-06; 1.162230000000000052e-06
1.717999999999999972e+00; 5.694040000000000290e-06; 1.162246000000000070e-06
1.719000000000000083e+00; 5.699100000000000204e-06; 1.161842000000000141e-06
1.719999999999999973e+00; 5.708079999999999904e-06; 1.161599999999999814e-06
1.721999999999999975e+00; 5.714939999999999530e-06; 1.160842000000000066e-06
1.723000000000000087e+00; 5.722579999999999511e-06; 1.161692000000000024e-06
1.725000000000000089e+00; 5.729739999999999795e-06; 1.159660000000000049e-06
1.725999999999999979e+00; 5.736080000000000314e-06; 1.158286000000000026e-06
1.727000000000000091e+00; 5.744580000000000317e-06; 1.157192000000000109e-06
1.727999999999999980e+00; 5.751459999999999648e-06; 1.156127999999999962e-06
1.729999999999999982e+00; 5.756540000000000115e-06; 1.154630000000000116e-06
1.731999999999999984e+00; 5.764979999999999309e-06; 1.153492000000000043e-06
1.733000000000000096e+00; 5.772299999999999774e-06; 1.151804000000000035e-06
1.733999999999999986e+00; 5.779680000000000201e-06; 1.152647999999999827e-06
1.735999999999999988e+00; 5.785080000000000184e-06; 1.148709999999999968e-06
1.737999999999999989e+00; 5.793399999999999453e-06; 1.146823999999999999e-06
1.739000000000000101e+00; 5.800959999999999767e-06; 1.144801999999999877e-06
1.739999999999999991e+00; 5.808659999999999711e-06; 1.142766000000000004e-06
1.741000000000000103e+00; 5.813840000000000396e-06; 1.140647999999999984e-06
1.743000000000000105e+00; 5.821420000000000415e-06; 1.138698000000000156e-06
1.745000000000000107e+00; 5.829439999999999874e-06; 1.136497999999999990e-06
1.745999999999999996e+00; 5.836520000000000491e-06; 1.133743999999999991e-06
1.747000000000000108e+00; 5.842380000000000465e-06; 1.131137999999999842e-06
1.749000000000000110e+00; 5.849739999999999493e-06; 1.128230000000000038e-06
1.750000000000000000e+00; 5.856820000000000110e-06; 1.125824000000000116e-06
1.752000000000000002e+00; 5.863920000000000432e-06; 1.122738000000000058e-06
1.752999999999999892e+00; 5.870020000000000255e-06; 1.120111999999999992e-06
1.754000000000000004e+00; 5.878340000000000372e-06; 1.117049999999999961e-06
1.756000000000000005e+00; 5.885140000000000035e-06; 1.113356000000000060e-06
1.756999999999999895e+00; 5.892220000000000652e-06; 1.113026000000000056e-06
1.758999999999999897e+00; 5.898199999999999704e-06; 1.107051999999999900e-06
1.760000000000000009e+00; 5.904859999999999738e-06; 1.103636000000000050e-06
1.760999999999999899e+00; 5.911420000000000400e-06; 1.100325999999999949e-06
1.762999999999999901e+00; 5.918520000000000722e-06; 1.098375999999999909e-06
1.764000000000000012e+00; 5.924479999999999222e-06; 1.093115999999999979e-06
1.766000000000000014e+00; 5.932319999999999641e-06; 1.089171999999999954e-06
1.766999999999999904e+00; 5.938939999999999419e-06; 1.085592000000000024e-06
1.768999999999999906e+00; 5.945219999999999975e-06; 1.084258000000000047e-06
1.770000000000000018e+00; 5.949920000000000116e-06; 1.077945999999999877e-06
1.772000000000000020e+00; 5.957779999999999394e-06; 1.073839999999999827e-06
1.772999999999999909e+00; 5.964179999999999875e-06; 1.069738000000000099e-06
1.774000000000000021e+00; 5.970640000000000318e-06; 1.067228000000000059e-06
1.776000000000000023e+00; 5.977140000000000171e-06; 1.061592000000000127e-06
1.776999999999999913e+00; 5.982920000000000478e-06; 1.057488000000000132e-06
1.778999999999999915e+00; 5.989499999999999998e-06; 1.053044000000000069e-06
1.780000000000000027e+00; 5.996100000000000071e-06; 1.050510000000000001e-06
1.780999999999999917e+00; 6.000500000000000401e-06; 1.044281999999999821e-06
1.782999999999999918e+00; 6.007999999999999906e-06; 1.039334000000000034e-06
1.784000000000000030e+00; 6.014899999999999789e-06; 1.035071999999999913e-06
1.786000000000000032e+00; 6.021080000000000126e-06; 1.030452000000000074e-06
1.786999999999999922e+00; 6.025819999999999678e-06; 1.025537999999999955e-06
1.788999999999999924e+00; 6.032919999999999999e-06; 1.020676000000000000e-06
1.790000000000000036e+00; 6.039319999999999633e-06; 1.018869999999999911e-06
1.790999999999999925e+00; 6.045080000000000235e-06; 1.010720000000000040e-06
1.792999999999999927e+00; 6.051079999999999839e-06; 1.006508000000000029e-06
1.794000000000000039e+00; 6.056100000000000343e-06; 1.001562000000000085e-06
1.794999999999999929e+00; 6.062939999999999417e-06; 9.972619999999999735e-07
1.796999999999999931e+00; 6.068720000000000571e-06; 9.911440000000000771e-07
1.798000000000000043e+00; 6.074459999999999775e-06; 9.864740000000001286e-07
1.800000000000000044e+00; 6.079420000000000317e-06; 9.809579999999999090e-07
1.800999999999999934e+00; 6.085759999999999988e-06; 9.764779999999999113e-07
1.802999999999999936e+00; 6.091720000000000182e-06; 9.712779999999999441e-07
1.804000000000000048e+00; 6.097180000000000126e-06; 9.656179999999999848e-07
1.804999999999999938e+00; 6.101979999999999640e-06; 9.603699999999999632e-07
1.806999999999999940e+00; 6.107899999999999576e-06; 9.567820000000000240e-07
1.808000000000000052e+00; 6.113499999999999997e-06; 9.500499999999999078e-07
1.810000000000000053e+00; 6.118979999999999646e-06; 9.453139999999999374e-07
1.810999999999999943e+00; 6.123760000000000302e-06; 9.390760000000000109e-07
1.812000000000000055e+00; 6.129399999999999286e-06; 9.359580000000000223e-07
1.814000000000000057e+00; 6.135100000000000773e-06; 9.285639999999999496e-07
1.814999999999999947e+00; 6.138560000000000567e-06; 9.238980000000000056e-07
1.816999999999999948e+00; 6.144760000000000609e-06; 9.176860000000000556e-07
1.818000000000000060e+00; 6.150379999999999888e-06; 9.127580000000000792e-07
1.818999999999999950e+00; 6.155979999999999462e-06; 9.070299999999999369e-07
1.820999999999999952e+00; 6.159260000000000216e-06; 9.014699999999999850e-07
1.822999999999999954e+00; 6.165199999999999858e-06; 8.989079999999999916e-07
1.824000000000000066e+00; 6.170319999999999734e-06; 8.908719999999999850e-07
1.824999999999999956e+00; 6.175319999999999686e-06; 8.858520000000000102e-07
1.826000000000000068e+00; 6.180419999999999858e-06; 8.797480000000000768e-07
1.828000000000000069e+00; 6.184259999999999977e-06; 8.776699999999999969e-07
1.828999999999999959e+00; 6.190220000000000171e-06; 8.694299999999999707e-07
1.830999999999999961e+00; 6.194899999999999760e-06; 8.641259999999999915e-07
1.832000000000000073e+00; 6.199420000000000015e-06; 8.586139999999999882e-07
1.832999999999999963e+00; 6.203020000000000285e-06; 8.556520000000000706e-07
1.834999999999999964e+00; 6.207460000000000026e-06; 8.479760000000000488e-07
1.836999999999999966e+00; 6.212740000000000084e-06; 8.430599999999999801e-07
1.838000000000000078e+00; 6.215919999999999772e-06; 8.376019999999999851e-07
1.838999999999999968e+00; 6.220799999999999800e-06; 8.323319999999999915e-07
1.840999999999999970e+00; 6.226079999999999858e-06; 8.273579999999999101e-07
1.842000000000000082e+00; 6.230200000000000083e-06; 8.218020000000000686e-07
1.844000000000000083e+00; 6.233820000000000058e-06; 8.193220000000000094e-07
1.844999999999999973e+00; 6.238920000000000229e-06; 8.115760000000000669e-07
1.846000000000000085e+00; 6.243419999999999932e-06; 8.064120000000000347e-07
1.848000000000000087e+00; 6.247340000000000566e-06; 8.017619999999998971e-07
1.848999999999999977e+00; 6.250439999999999740e-06; 7.978640000000000828e-07
1.850999999999999979e+00; 6.254540000000000259e-06; 7.909940000000000749e-07
1.852000000000000091e+00; 6.259799999999999765e-06; 7.859439999999999073e-07
1.852999999999999980e+00; 6.263740000000000104e-06; 7.810399999999999581e-07
1.854999999999999982e+00; 6.266619999999999981e-06; 7.779940000000000512e-07
1.856999999999999984e+00; 6.270260000000000509e-06; 7.715320000000000824e-07
1.858000000000000096e+00; 6.275340000000000128e-06; 7.666780000000000311e-07
1.858999999999999986e+00; 6.279319999999999876e-06; 7.621159999999999933e-07
